$Bez. SO;Bezeichner;Langname;$UKZ;$Kurzname;$Un;P min;P max;NNF_1;NNF_2;NNF_3;NNF_4;NNF_5;NNF_6;NNF_7;NNF_8;NNF_9
WIELOPOLE;RYBRIK;Bitumen;Z;E001;380;0;1750;700,5849;694,4071;683,1512;597,777;584,307;694,4071;522,8053;601,2424;683,1512
ZGIERZ;DALKIA LODZ;Braunkohle;Z;E001;220;351,995;503;503;503;503;503;503;503;503;503;503
BUJAKOW;TRESNA;Wasserspeicher;Z;E003;220;0;34;0;0;0;0;0;0;0;0;0
BUJAKOW;PORABKA;Wasserspeicher;Z;E003;220;0;25;0;0;0;0;0;0;0;0;0
BUJAKOW;PORABKA ZAR;Pumpspeicher;Z;E003;220;0;513;0;0;0;0;0;0;0;0;0
CIEPLICE;BOBROWICE;Wasserspeicher;Z;E003;220;0;14;0;0;0;0;0;0;0;0;0
CIEPLICE;PILCHOWICE;Wasserspeicher;Z;E003;220;0;20;0;0;0;0;0;0;0;0;0
GDANSK BLONIA;BIELKOWO;Wasserspeicher;Z;E003;380;0;20;0;0;0;0;0;0;0;0;0
JASINIEC;KORONOWO;Wasserspeicher;Z;E003;220;0;39;0;0;0;0;0;0;0;0;0
JASINIEC;ZUR;Wasserspeicher;Z;E003;220;0;21;0;0;0;0;0;0;0;0;0
KLECINA;GRODEK;Wasserspeicher;Z;E003;220;0;16;0;0;0;0;0;0;0;0;0
KROSNO-ISKRZYNIA;MYCZKOWCE;Wasserspeicher;Z;E003;380;0;21;0;0;0;0;0;0;0;0;0
KROSNO-ISKRZYNIA;SOLINA;Pumpspeicher;Z;E003;380;0;213;0;0;0;0;0;0;0;0;0
LESNIOW;DYCHOW;Pumpspeicher;Z;E003;220;0;103;0;0;0;0;0;0;0;0;0
MOSCISKA;DEBE;Wasserspeicher;Z;E003;380;0;33;0;0;0;0;0;0;0;0;0
SKAWINA;NIEDZICA;Pumpspeicher;Z;E003;220;0;107;0;0;0;0;0;0;0;0;0
TAMOW;CZCHOW;Wasserspeicher;Z;E003;380;0;21;0;0;0;0;0;0;0;0;0
TAMOW;ROZNOW;Wasserspeicher;Z;E003;380;0;63;0;0;0;0;0;0;0;0;0
ZARNOWIEC;ZARNOWIEC;Pumpspeicher;Z;E003;380;0;729;0;0;0;0;0;0;0;0;0
ZYDOWO;ZYDOWO;Pumpspeicher;Z;E003;220;0;163;0;0;0;0;0;0;0;0;0
BENKEN;NIEDERURNEN;Müll;S;E001;380;0;26;26;26;26;26;26;26;26;26;26
BEZNAU;BEZNAU;KKW;S;E001;380;511;730;730;730;730;730;730;730;730;730;730
BIRR;TURGI;Müll;S;E001;220;0;26;26;26;26;26;26;26;26;26;26
GERLAFINGEN;ZUCHWIL;Müll;S;E001;220;0;25;25;25;25;25;25;25;25;25;25
GÖSGEN;GÖSGEN;KKW;S;E001;380;689,5;985;985;985;985;985;985;985;985;985;985
HAUTERIVE;FRIBOURG;Müll;S;E001;220;0;23;23;23;23;23;23;23;23;23;23
KERZERS;COLOMBIER;Müll;S;E001;220;0;19;19;19;19;19;19;19;19;19;19
LACHMATT;BASEL;Müll;S;E001;220;0;30;30;30;30;30;30;30;30;30;30
LEIBSTADT;LEIBSTADT;KKW;S;E001;380;833;1190;1190;1190;1190;1190;1190;1190;1190;1190;1190
MAPRAGG;UNTERVAZ;Müll;S;E001;380;0;25;25;25;25;25;25;25;25;25;25
MÜHLEBERG;MÜHLEBERG;KKW;S;E001;220;261,1;373;373;373;373;373;373;373;373;373;373
MÜHLEBERG;BIEL;Müll;S;E001;220;0;25;25;25;25;25;25;25;25;25;25
SEEBACH;AUBRUGG;Heizkraftwerk;S;E001;220;0;24;24;24;24;24;24;24;24;24;24
ST. TRIPHON;MONTHEL;Gas;S;E001;220;13,528;68;68;64,3955;68;59,286;68;64,3955;49,9014;51,11;68
VERBOIS;LES CHENEVIERS;Müll;S;E001;380;0;44;44;44;44;44;44;44;44;44;44
WIMMIS;THUN;Müll;S;E001;220;0;25;25;25;25;25;25;25;25;25;25
WINKELN;ST. GALLEN;Müll;S;E001;220;0;19;19;19;19;19;19;19;19;19;19
WITTENWIL;BAZENHEID;Müll;S;E001;220;0;15;15;15;15;15;15;15;15;15;15
AVEGNO;MAGGIA;Wasserspeicher;S;E003;220;0;626;0;0;0;0;0;0;0;0;0
BÄRENBURG;BÄRENBURG;Wasserspeicher;S;E003;220;0;220;0;0;0;0;0;0;0;0;0
BÄRENBURG;HINTERRHEIN;Wasserspeicher;S;E003;220;0;651;0;0;0;0;0;0;0;0;0
BATIAZ;BATIAZ;Wasserspeicher;S;E003;220;0;160;0;0;0;0;0;0;0;0;0
BATIAZ;VERNAYAZ;Wasserspeicher;S;E003;220;0;92;0;0;0;0;0;0;0;0;0
BAVONA;BAVONA;Wasserspeicher;S;E003;220;0;124;0;0;0;0;0;0;0;0;0
BENKEN;AM LÖNTSCH;Wasserspeicher;S;E003;380;0;90;0;0;0;0;0;0;0;0;0
BIASCA;BIASCA;Wasserspeicher;S;E003;220;0;324;0;0;0;0;0;0;0;0;0
BITSCH;BITSCH;Wasserspeicher;S;E003;220;0;331;0;0;0;0;0;0;0;0;0
CASTASEGNA;CASTASEGNA;Wasserspeicher;S;E003;220;0;100;0;0;0;0;0;0;0;0;0
CAVERGNO;CAVERGNO;Wasserspeicher;S;E003;220;0;104;0;0;0;0;0;0;0;0;0
CHAMOSON;CHANDOLINE;Wasserspeicher;S;E003;220;0;120;0;0;0;0;0;0;0;0;0
CHIPPIS;GOUGRA;Wasserspeicher;S;E003;220;0;159;0;0;0;0;0;0;0;0;0
FERRERA;FERRERA 1;Pumpspeicher;S;E003;220;-63;126;0;0;0;0;0;0;0;0;0
FIESCH;CONCHES;Wasserspeicher;S;E003;220;0;117;0;0;0;0;0;0;0;0;0
FILISUR;ENGADIN;Wasserspeicher;S;E003;380;0;410;0;0;0;0;0;0;0;0;0
FIONNAY FMM;FIONNAY (MAUVOISIN);Wasserspeicher;S;E003;220;0;128;0;0;0;0;0;0;0;0;0
FIONNAY GD;FIONNAY (DIXENCE);Wasserspeicher;S;E003;220;0;312;0;0;0;0;0;0;0;0;0
FIONNAY GD;GRANDE DIXENCE;Wasserspeicher;S;E003;220;0;680;0;0;0;0;0;0;0;0;0
GÖSCHENEN;GÖSCHENEN 1;Wasserspeicher;S;E003;220;0;165;0;0;0;0;0;0;0;0;0
GRIMSEL;GRIMSEL 2;Pumpspeicher;S;E003;220;-352;348;0;0;0;0;0;0;0;0;0
HANDECK;HANDECK 1/2;Wasserspeicher;S;E003;220;0;236;0;0;0;0;0;0;0;0;0
INNERTKIRCHEN;INNERTKIRCHEN;Wasserspeicher;S;E003;220;0;302;0;0;0;0;0;0;0;0;0
INNERTKIRCHEN;HOPFLAUENEN (TRIFT);Wasserspeicher;S;E003;220;0;86;0;0;0;0;0;0;0;0;0
LÖBBIA;LÖBBIA;Wasserspeicher;S;E003;220;0;95;0;0;0;0;0;0;0;0;0
MAGADINO;GORDOLA;Wasserspeicher;S;E003;220;0;133;0;0;0;0;0;0;0;0;0
MAPRAGG;MAPRAGG;Pumpspeicher;S;E003;380;-159;280;0;0;0;0;0;0;0;0;0
OLIVONE;OLIVONE;Wasserspeicher;S;E003;220;0;102;0;0;0;0;0;0;0;0;0
OLIVONE;ZERVREILA;Wasserspeicher;S;E003;220;0;250;0;0;0;0;0;0;0;0;0
OLIVONE;BLENIO;Wasserspeicher;S;E003;220;0;391;0;0;0;0;0;0;0;0;0
PRADELLA;PRADELLA;Wasserspeicher;S;E003;380;0;300;0;0;0;0;0;0;0;0;0
PRADELLA;MARTINA;Wasserspeicher;S;E003;380;0;84;0;0;0;0;0;0;0;0;0
RIDDES;CLEUSON-DIXENCE;Wasserspeicher;S;E003;220;0;1200;0;0;0;0;0;0;0;0;0
RIDDES;RIDDES;Wasserspeicher;S;E003;220;0;225;0;0;0;0;0;0;0;0;0
RIDDES;BIEUDRON;Wasserspeicher;S;E003;220;0;1200;0;0;0;0;0;0;0;0;0
RIDDES;NENDAZ;Wasserspeicher;S;E003;220;0;384;0;0;0;0;0;0;0;0;0
ROBIEI;ROBIEI;Pumpspeicher;S;E003;220;-157;173;0;0;0;0;0;0;0;0;0
SARELLI;SARELLI;Wasserspeicher;S;E003;220;0;90;0;0;0;0;0;0;0;0;0
SCHIFFENEN;SCHIFFENEN;Wasserspeicher;S;E003;220;0;71;0;0;0;0;0;0;0;0;0
SEDRUN;SEDRUN;Wasserspeicher;S;E003;220;0;150;0;0;0;0;0;0;0;0;0
SIEBNEN;ETZELWERK ALTENDORF;Pumpspeicher;S;E003;220;-54;135;0;0;0;0;0;0;0;0;0
SILS;SILS (KHR);Wasserspeicher;S;E003;380;0;247;0;0;0;0;0;0;0;0;0
STALDEN;STALDEN;Wasserspeicher;S;E003;220;0;185;0;0;0;0;0;0;0;0;0
STALDEN;STEG;Wasserspeicher;S;E003;220;0;110;0;0;0;0;0;0;0;0;0
TAVANASA;TAVANASA KVR;Wasserspeicher;S;E003;380;0;176;0;0;0;0;0;0;0;0;0
TIERFEHD;TIERFEHD (LIMMERN);Pumpspeicher;S;E003;220;-34;261;0;0;0;0;0;0;0;0;0
VALLORCINE;VALLORCINE;Wasserspeicher;S;E003;220;0;195;0;0;0;0;0;0;0;0;0
VALLORCINE;CHATELARD-BARBERINE;Pumpspeicher;S;E003;220;-30;112;0;0;0;0;0;0;0;0;0
VERBANO;VERBANO;Wasserspeicher;S;E003;220;0;181;0;0;0;0;0;0;0;0;0
VEYTAUX;VEYTAUX;Pumpspeicher;S;E003;220;-256;240;0;0;0;0;0;0;0;0;0
ZERMEIGGERN;ZERMEIGGERN;Pumpspeicher;S;E003;220;-46;74;0;0;0;0;0;0;0;0;0
ALBRECHTICE;DETMAROVICE;Braunkohle;C;E001;380;252,615;843;504,9737;494,172;549,4103;454,0343;487,406;494,172;409,3692;499,3698;549,4103
ALBRECHTICE;OSTRAVA-KUNCICE;Braunkohle;C;E001;380;88,815;297;191,1532;191,4335;198,1405;184,962;189,5852;191,4335;175,0144;191,7395;198,1405
CHOMUTOV;KOMORANY;Braunkohle;C;E001;220;83,715;280;180,5782;180,9682;186,9061;175,1601;179,2807;180,9682;166,2337;181,2048;186,9061
CHOTEJOVICE;LEDVICE;Braunkohle;C;E001;220;204,615;683;417,694;411,7932;447,8593;383,4891;406,1293;411,7932;347,9831;414,6778;447,8593
CHRAST;PLZEN SKODA;Braunkohle;C;E001;380;39,915;134;87,4733;88,1728;89,2963;86,78;87,6921;88,1728;84,8381;88,0005;89,2963
CHVALETICE;CHVALETICE;Braunkohle;C;E001;380;252,615;843;504,9737;494,172;549,4103;454,0343;487,406;494,172;409,3692;499,3698;549,4103
DUKOVANY;DUKOVANY;KKW;C;E001;380;1275,4;1822;1822;1822;1822;1822;1822;1822;1822;1822;1822
HRADEC ZAPAD;KLADNO;Braunkohle;C;E001;380;142,515;476;299,2807;297,5845;315,034;282,4797;293,9282;297,5845;260,6458;298,7981;315,034
MELNIK;MELNIK;Braunkohle;C;E001;380;334,215;1115;645,5248;622,8045;720,0452;554,3814;615,2683;622,8045;495,7773;627,9;720,0452
MELNIK;MLADA BOLESLAV;Braunkohle;C;E001;380;36,615;123;80,2975;80,9687;81,8638;79,8042;80,5593;80,9687;78,2181;80,7867;81,8638
NEZNASOV;OPATOVICE;Braunkohle;C;E001;380;121,515;406;257,6764;256,9293;269,5988;245,5442;253,9959;256,9293;228,5018;257,7488;269,5988
NEZNASOV;PORICI;Braunkohle;C;E001;380;62,115;208;135,1736;135,8657;139,0251;132,5362;134,8207;135,8657;127,5183;135,8496;139,0251
POCERADY;POCERADY;Braunkohle;C;E001;380;372,615;1243;708,2433;670,3992;798,9285;592,6435;663,0035;670,3992;531,386;674,6541;798,9285
PROSENICE;MORAVSKE;Braunkohle;C;E001;380;30,015;101;65,8866;66,4764;66,9772;65,7166;66,1966;66,4764;64,7521;66,2891;66,9772
PROSENICE;ZLIN;Braunkohle;C;E001;380;32,415;109;71,1356;71,7589;72,3932;70,8602;71,4342;71,7589;69,6841;71,5712;72,3932
PROSENICE;OLOMOUC;Braunkohle;C;E001;380;24,615;83;54,0437;54,542;54,7865;54,0579;54,3527;54,542;53,506;54,3664;54,7865
PRUNEROV;PRUNEROV;Braunkohle;C;E001;380;525,615;1753;898,7801;854,3324;1036,1205;747,0039;838,687;854,3324;677,3934;843,903;1036,1205
SOKOLNICE;HODONIN;Braunkohle;C;E001;380;45,615;153;99,8179;100,5475;102,1121;98,7221;99,9346;100,5475;96,0994;100,4016;102,1121
TEMELIN;TEMELIN;KKW;C;E001;380;1309;1870;1870;1870;1870;1870;1870;1870;1870;1870;1870
TISOVA;TISOVA;Braunkohle;C;E001;220;162,615;543;338,3351;335,5149;358,2481;316,4722;331,1714;335,5149;290,067;337,1678;358,2481
TUSIMICE;TUSIMICE;Braunkohle;C;E001;380;252,615;843;504,9737;494,172;549,4103;454,0343;487,406;494,172;409,3692;499,3698;549,4103
TYNEC;KOLIN;Braunkohle;C;E001;380;17,415;59;38,2021;38,5441;38,552;38,3415;38,4496;38,5441;38,19;38,4092;38,552
VRESOVA;VRESOVA;Braunkohle;C;E001;220;198,615;663;406,5344;401,1382;435,1062;374,2322;395,6475;401,1382;339,9736;403,8121;435,1062
DALESICE;DALESICE;Pumpspeicher;C;E003;380;-450;487;0;0;0;0;0;0;0;0;0
DASNY;LIPNO;Wasserspeicher;C;E003;380;0;128;0;0;0;0;0;0;0;0;0
DLOUHE STRANE;DLOUHE STRANE;Pumpspeicher;C;E003;380;-624;657;0;0;0;0;0;0;0;0;0
KOCIN;HRACHOLUSKY;Wasserspeicher;C;E003;380;0;9;0;0;0;0;0;0;0;0;0
KOCIN;CERNE JEZERO;Pumpspeicher;C;E003;380;-1,91;9;0;0;0;0;0;0;0;0;0
KRASIKOV;PASTVINY;Pumpspeicher;C;E003;380;-3;10;0;0;0;0;0;0;0;0;0
OPOCINEK;PRACOV;Wasserspeicher;C;E003;220;0;17;0;0;0;0;0;0;0;0;0
SOKOLNICE;BRNO KNINICKY;Wasserspeicher;C;E003;380;0;10;0;0;0;0;0;0;0;0;0
MALCH;string;Gas;D;E001;string;7,5;38;38;34,2864;38;29,687;38;34,2864;23,659;24,1135;38
MALCH;string;Gas;D;E001;string;7,5;38;38;34,2864;38;29,687;38;34,2864;23,659;24,1135;38
MALCH;string;Gas;D;E001;string;7,5;38;38;34,2864;38;29,687;38;34,2864;23,659;24,1135;38
MALCH;string;Gas;D;E001;string;7,5;38;38;34,2864;38;29,687;38;34,2864;23,659;24,1135;38
WENDL;string;Gas;D;E001;string;13;65;65;61,2155;65;55,2114;65;61,2155;41,5087;43,1959;65
WENDL;string;Gas;D;E001;string;16,2;81;81;76,97;81;70,6523;81;76,97;52,1451;54,829;81
WENDL;string;Steinkohle;D;E001;string;90,6;302;302;302;302;302;302;302;302;302;302
WENDL;string;Gas;D;E001;string;10;50;50;46,3296;50;40,8955;50;46,3296;31,5906;32,5167;50
KUPFE;string;Gas;D;E001;string;11,4;57;57;53,297;57;47,5468;57;53,297;36,2122;37,4717;57
AUDOR;string;Öl;D;E001;string;17,4;87;17,4;17,4;17,4;17,4;17,4;17,4;17,4;17,4;17,4
MENGE;string;Steinkohle;D;E001;string;215,1;717;717;717;717;717;717;717;717;717;717
KNAPS;string;Braunkohle;D;E001;string;0;52;9,3067;6,7577e-07;26,2676;7,5974e-09;20,6531;6,7577e-07;8,2077e-07;1,0786e-06;26,2676
BEXBA;string;Steinkohle;D;E001;string;216,3;721;721;721;721;721;721;721;721;721;721
BIBLI;string;KKW;D;E001;string;802,2;1146;1146;1146;1146;1146;1146;1146;1146;1146;1146
BIBLI;string;KKW;D;E001;string;868;1240;1240;1240;1240;1240;1240;1240;1240;1240;1240
ROMME;string;Braunkohle;D;E001;string;0;1050;18,4374;9,3812e-07;296,7005;7,6237e-09;120,3441;9,3812e-07;8,3816e-07;1,0847e-06;296,7005
BOXBE;string;Braunkohle;D;E001;string;0;465;20,2801;9,0605e-07;176,5235;7,6208e-09;45,6303;9,0605e-07;8,3579e-07;1,0849e-06;176,5235
BOXBE;string;Braunkohle;D;E001;string;0;465;20,2801;9,0605e-07;176,5235;7,6208e-09;45,6303;9,0605e-07;8,3579e-07;1,0849e-06;176,5235
BOXBE;string;Braunkohle;D;E001;string;0;857;8,6928;9,31e-07;280,222;7,6232e-09;57,4673;9,31e-07;8,3509e-07;1,0843e-06;280,222
BRUNS;string;Öl;D;E001;string;12,7;64;12,7;12,7;12,7;12,7;12,7;12,7;12,7;12,7;12,7
BRUNS;string;Öl;D;E001;string;12,7;64;12,7;12,7;12,7;12,7;12,7;12,7;12,7;12,7;12,7
BRUNS;string;Öl;D;E001;string;12,7;64;12,7;12,7;12,7;12,7;12,7;12,7;12,7;12,7;12,7
BRUNS;string;Öl;D;E001;string;12,7;64;12,7;12,7;12,7;12,7;12,7;12,7;12,7;12,7;12,7
SCHOL;string;Steinkohle;D;E001;string;21;70;70;70;70;70;70;70;70;70;70
HELMS;string;Braunkohle;D;E001;string;0;352;19,5808;8,8789e-07;145,1476;7,62e-09;45,7169;8,8789e-07;8,3523e-07;1,0831e-06;145,1476
CHARL;string;Gas;D;E001;string;14;70;70;66,1472;70;60,0246;70;66,1472;44,8264;46,8053;70
CHARL;string;Gas;D;E001;string;14;70;70;66,1472;70;60,0246;70;66,1472;44,8264;46,8053;70
CHARL;string;Gas;D;E001;string;14,2;71;71;67,1324;71;60,9888;71;67,1324;45,4906;47,53;71
CHARL;string;Gas;D;E001;string;28,8;144;144;139,0063;144;131,9235;144;139,0063;94,6435;102,8309;144
CHARL;string;Gas;D;E001;string;28,8;144;144;139,0063;144;131,9235;144;139,0063;94,6435;102,8309;144
CHARL;string;Gas;D;E001;string;28,8;144;144;139,0063;144;131,9235;144;139,0063;94,6435;102,8309;144
NWIES;string;Gas;D;E001;string;11,44;58;58;54,2875;58;48,4929;58;54,2875;36,8057;38,1262;58
NWIES;string;Braunkohle;D;E001;string;0;57;9,5936;7,3977e-07;28,8978;7,5999e-09;22,1241;7,3977e-07;8,2225e-07;1,0799e-06;28,8978
GERST;string;Steinkohle;D;E001;string;28,5;95;95;95;95;95;95;95;95;95;95
GERST;string;Steinkohle;D;E001;string;28,5;95;95;95;95;95;95;95;95;95;95
GERST;string;Steinkohle;D;E001;string;33,9;113;113;113;113;113;113;113;113;113;113
LAUCH;string;Braunkohle;D;E001;string;0;67;10,1847;8,3597e-07;34,1099;7,6032e-09;24,7599;8,3597e-07;8,2463e-07;1,0817e-06;34,1099
LAUCH;string;Braunkohle;D;E001;string;0;31;7,7726;5,0069e-07;15,1404;7,5769e-09;13,2797;5,0069e-07;8,1396e-07;1,0702e-06;15,1404
ROMME;string;Braunkohle;D;E001;string;0;595;18,6473;9,1455e-07;211,3778;7,6215e-09;35,3327;9,1455e-07;8,3427e-07;1,0855e-06;211,3778
WALSU;string;Steinkohle;D;E001;string;38,7;129;129;129;129;129;129;129;129;129;129
WALSU;string;Steinkohle;D;E001;string;111;370;370;370;370;370;370;370;370;370;370
RHEIN;string;Gas;D;E001;string;8;40;40;36,3005;40;31,5393;40;36,3005;25,0132;25,5338;40
RHEIN;string;Steinkohle;D;E001;string;39,9;133;133;133;133;133;133;133;133;133;133
RHEIN;string;Gas;D;E001;string;46,8;234;234;228,2891;234;220,3179;234;228,2891;157,4142;176,4269;234
EMDEN;string;Gas;D;E001;string;10;50;50;46,3296;50;40,8955;50;46,3296;31,5906;32,5167;50
HANEK;string;Gas;D;E001;string;11;55;55;51,3105;55;45,6402;55;51,3105;34,8905;36,0507;55
HANEK;string;Gas;D;E001;string;71;355;355;348,739;355;340,2536;355;348,739;245,8449;281,3989;355
HANEK;string;Gas;D;E001;string;11;55;55;51,3105;55;45,6402;55;51,3105;34,8905;36,0507;55
HANEK;string;Gas;D;E001;string;71;355;355;348,739;355;340,2536;355;348,739;245,8449;281,3989;355
FARGE;string;Steinkohle;D;E001;string;105;350;350;350;350;350;350;350;350;350;350
OSTER;string;Gas;D;E001;string;2,8;14;14;10,7856;14;9,1856;14;10,7856;8,2294;8,1943;14
OSTER;string;Gas;D;E001;string;2,8;14;14;10,7856;14;9,1856;14;10,7856;8,2294;8,1943;14
OSTER;string;Gas;D;E001;string;2,8;14;14;10,7856;14;9,1856;14;10,7856;8,2294;8,1943;14
OSTER;string;Gas;D;E001;string;2,8;14;14;10,7856;14;9,1856;14;10,7856;8,2294;8,1943;14
OSTER;string;Gas;D;E001;string;2,8;14;14;10,7856;14;9,1856;14;10,7856;8,2294;8,1943;14
OSTER;string;Gas;D;E001;string;2,8;14;14;10,7856;14;9,1856;14;10,7856;8,2294;8,1943;14
OSTER;string;Gas;D;E001;string;17,6;88;88;83,8484;88;77,4333;88;83,8484;56,8168;59,9929;88
KRIEG;string;Gas;D;E001;string;76,6;383;383;376,63;383;368,0941;383;376,63;266,9291;306,3456;383
KRIEG;string;Gas;D;E001;string;88;440;440;433,419;440;424,8207;440;433,419;310,5097;357,6966;440
KRIEG;string;Gas;D;E001;string;10,6;53;53;49,3208;53;43,7382;53;49,3208;33,5698;34,6339;53
GOHRP;string;Braunkohle;D;E001;string;0;135;14,0288;7,6709e-07;67,1354;7,6118e-09;34,8781;7,6709e-07;8,2931e-07;1,0818e-06;67,1354
GOHRP;string;Braunkohle;D;E001;string;0;133;13,9415;7,6682e-07;66,2305;7,6116e-09;34,7088;7,6682e-07;8,2926e-07;1,0819e-06;66,2305
GOHRP;string;Braunkohle;D;E001;string;0;284;18,3389;8,6492e-07;124,2166;7,619e-09;43,0854;8,6492e-07;8,3361e-07;1,0816e-06;124,2166
GOHRP;string;Braunkohle;D;E001;string;0;278;18,2061;8,6222e-07;122,2514;7,6189e-09;42,8017;8,6222e-07;8,3342e-07;1,0815e-06;122,2514
GOHRP;string;Braunkohle;D;E001;string;0;134;13,9854;7,6693e-07;66,6835;7,6117e-09;34,7941;7,6693e-07;8,2929e-07;1,0819e-06;66,6835
GOHRP;string;Braunkohle;D;E001;string;0;129;13,7617;7,6705e-07;64,4086;7,6112e-09;34,3556;7,6705e-07;8,2916e-07;1,082e-06;64,4086
ROMME;string;Braunkohle;D;E001;string;0;130;13,8073;7,6688e-07;64,8656;7,6113e-09;34,4459;7,6688e-07;8,2919e-07;1,082e-06;64,8656
ROMME;string;Braunkohle;D;E001;string;0;130;13,8073;7,6688e-07;64,8656;7,6113e-09;34,4459;7,6688e-07;8,2919e-07;1,082e-06;64,8656
ROMME;string;Braunkohle;D;E001;string;0;132;13,8972;7,6677e-07;65,7766;7,6115e-09;34,6224;7,6677e-07;8,2924e-07;1,0819e-06;65,7766
ROMME;string;Braunkohle;D;E001;string;0;124;13,527;7,6908e-07;62,108;7,6108e-09;33,884;7,6908e-07;8,2902e-07;1,0821e-06;62,108
OPLAD;string;Braunkohle;D;E001;string;0;128;13,7157;7,6728e-07;63,9505;7,6112e-09;34,2641;7,6728e-07;8,2913e-07;1,082e-06;63,9505
OPLAD;string;Braunkohle;D;E001;string;0;136;14,0719;7,6731e-07;67,5862;7,6119e-09;34,961;7,6731e-07;8,2933e-07;1,0818e-06;67,5862
OPLAD;string;Braunkohle;D;E001;string;0;131;13,8525;7,6679e-07;65,3216;7,6114e-09;34,5348;7,6679e-07;8,2921e-07;1,0819e-06;65,3216
GOHRP;string;Braunkohle;D;E001;string;0;138;14,1567;7,679e-07;68,4849;7,612e-09;35,1234;7,679e-07;8,2938e-07;1,0818e-06;68,4849
WENDL;string;Gas;D;E001;string;11;55;55;51,3105;55;45,6402;55;51,3105;34,8905;36,0507;55
GERST;string;Gas;D;E001;string;71;355;355;348,739;355;340,2536;355;348,739;245,8449;281,3989;355
GERST;string;Gas;D;E001;string;11;55;55;51,3105;55;45,6402;55;51,3105;34,8905;36,0507;55
GERST;string;Gas;D;E001;string;71;355;355;348,739;355;340,2536;355;348,739;245,8449;281,3989;355
GERST;string;Gas;D;E001;string;11;55;55;51,3105;55;45,6402;55;51,3105;34,8905;36,0507;55
GERST;string;Gas;D;E001;string;11;55;55;51,3105;55;45,6402;55;51,3105;34,8905;36,0507;55
GERST;string;Gas;D;E001;string;71;355;355;348,739;355;340,2536;355;348,739;245,8449;281,3989;355
GERST;string;Gas;D;E001;string;11;55;55;51,3105;55;45,6402;55;51,3105;34,8905;36,0507;55
GUNDE;string;Steinkohle;D;E001;string;33,6;112;112;112;112;112;112;112;112;112;112
GUNDE;string;Gas;D;E001;string;121,5;608;608;600,8677;608;592,2347;608;600,8677;443,3781;512,327;608
MOELL;string;Steinkohle;D;E001;string;96,6;322;322;322;322;322;322;322;322;322;322
MOELL;string;Steinkohle;D;E001;string;95,4;318;318;318;318;318;318;318;318;318;318
HALFE;string;Braunkohle;D;E001;string;0;85;11,315;8,6531e-07;43,2889;7,6066e-09;28,5871;8,6531e-07;8,2705e-07;1,0826e-06;43,2889
TIENG;string;Gas;D;E001;string;8;40;40;36,3005;40;31,5393;40;36,3005;25,0132;25,5338;40
LAUCH;string;Öl;D;E001;string;8;40;8;8;8;8;8;8;8;8;8
LAUCH;string;Öl;D;E001;string;8;40;8;8;8;8;8;8;8;8;8
LAUCH;string;Öl;D;E001;string;8;40;8;8;8;8;8;8;8;8;8
GUNDE;string;KKW;D;E001;string;898,8;1284;1284;1284;1284;1284;1284;1284;1284;1284;1284
GUNDE;string;KKW;D;E001;string;901,6;1288;1288;1288;1288;1288;1288;1288;1288;1288;1288
FRANF;string;Steinkohle;D;E001;string;18,45;62;62;62;62;62;62;62;62;62;62
FRANF;string;Gas;D;E001;string;19,8;99;99;94,657;99;88,1066;99;94,657;64,1817;68,1967;99
HAMBO;string;Steinkohle;D;E001;string;35,7;119;119;119;119;119;119;119;119;119;119
HAMBO;string;Steinkohle;D;E001;string;22,5;75;75;75;75;75;75;75;75;75;75
BLOCK;string;Steinkohle;D;E001;string;38,1;127;127;127;127;127;127;127;127;127;127
NDVIE;string;Steinkohle;D;E001;string;83,4;278;278;278;278;278;278;278;278;278;278
UENTR;string;Gas;D;E001;string;167,6;838;838;830,2222;838;821,6226;838;830,2222;632,1287;728,1066;838
NDVIE;string;Gas;D;E001;string;31;155;155;149,885;155;142,6722;155;149,885;102,1785;111,5416;155
MARIE;string;Öl;D;E001;string;4,64;24;4,64;4,64;4,64;4,64;4,64;4,64;4,64;4,64;4,64
MARIE;string;Öl;D;E001;string;4,64;24;4,64;4,64;4,64;4,64;4,64;4,64;4,64;4,64;4,64
MARIE;string;Öl;D;E001;string;4,64;24;4,64;4,64;4,64;4,64;4,64;4,64;4,64;4,64;4,64
MARIE;string;Öl;D;E001;string;4,64;24;4,64;4,64;4,64;4,64;4,64;4,64;4,64;4,64;4,64
HEILB;string;Steinkohle;D;E001;string;25,5;85;85;85;85;85;85;85;85;85;85
HEILB;string;Steinkohle;D;E001;string;25,5;85;85;85;85;85;85;85;85;85;85
HEILB;string;Steinkohle;D;E001;string;33;110;110;110;110;110;110;110;110;110;110
HEILB;string;Steinkohle;D;E001;string;33;110;110;110;110;110;110;110;110;110;110
ZUKUN;string;Laufwasser;D;E001;string;0;14;14;14;14;14;14;14;14;14;14
GAREN;string;Gas;D;E001;string;83,4;417;417;410,5025;417;401,9241;417;410,5025;292,8215;336,8915;417
BOCHU;string;Steinkohle;D;E001;string;39,9;133;133;133;133;133;133;133;133;133;133
BOCHU;string;Steinkohle;D;E001;string;84;280;280;280;280;280;280;280;280;280;280
HANNO;string;Gas;D;E001;string;20,4;102;102;97,6061;102;91,0204;102;97,6061;66,1955;70,4526;102
HEYDE;string;Steinkohle;D;E001;string;262,5;875;875;875;875;875;875;875;875;875;875
