$Bez. SO;Bezeichner;Langname;$UKZ;$Kurzname;$Un;P min;P max;NNF_1;NNF_2;NNF_3;NNF_4;NNF_5;NNF_6;NNF_7;NNF_8;NNF_9
ST. CROIX;ST. CROIX;Wasserspeicher;F;E003;220;0;198;0;0;0;0;0;0;0;0;0
ST. GUILLERME;CHAMPCELLA;Wasserspeicher;F;E003;220;0;52;0;0;0;0;0;0;0;0;0
ST. VICTOR;LE POUGET;Pumpspeicher;F;E003;220;-41,5;612;0;0;0;0;0;0;0;0;0
SUPER-BISSORTE;SUPER-BISSORTE;Pumpspeicher;F;E003;380;-640;923;0;0;0;0;0;0;0;0;0
TORE-SUPRA;VINON;Wasserspeicher;F;E003;380;0;72;0;0;0;0;0;0;0;0;0
VAUJANY;GRAND MAISON;Pumpspeicher;F;E003;380;-1275;1840;0;0;0;0;0;0;0;0;0
VILLARODIN;VILLARODIN;Wasserspeicher;F;E003;380;0;400;0;0;0;0;0;0;0;0;0
VOUGLANS;VOUGLANS;Wasserspeicher;F;E003;220;0;328;0;0;0;0;0;0;0;0;0
BERGUM;BERGUM;Gas;N;E001;220;131,396;657;657;657;657;657;657;657;657;657;657
BEVERWIJK;VELSEN;Gas;N;E001;380;170,596;853;853;853;853;853;853;853;853;853;853
BEVERWIJK;IJMOND;Gas;N;E001;380;27,396;137;137;137;137;137;137;137;137;137;137
BEVERWIJK;ALKMAAR;Müll;N;E001;380;0;87;87;87;87;87;87;87;87;87;87
BORSSELE;SLOE;Gas;N;E001;380;172,596;863;863;863;863;863;863;863;863;863;863
BORSSELE;AES;Steinkohle;N;E001;380;186,894;623;623;623;623;623;623;623;623;623;623
BORSSELE;BORSSELE 1;KKW;N;E001;380;352,8;504;504;504;504;504;504;504;504;504;504
BORSSELE;BORSSELE 2;Steinkohle;N;E001;380;127,794;426;426;426;426;426;426;426;426;426;426
BORSSELE;TERNEUZEN;Gas;N;E001;380;79,596;398;398;341;398;398;398;341;398;398;398
DIEMEN;DIEMEN 33;Gas;N;E001;380;48,396;242;242;0;242;242;242;0;242;242;242
DIEMEN;DIEMEN 34;Gas;N;E001;380;0;0;0;0;0;0;0;0;0;0;0
DIEMEN;LAGE WEIDE;Gas;N;E001;380;131,196;656;656;656;656;656;656;656;656;656;656
DODEWAARD;GELDERLAND;Steinkohle;N;E001;380;174,894;583;583;583;583;583;583;583;583;583;583
DODEWAARD;DE KLEEF;Gas;N;E001;380;8,196;41;41;41;41;41;41;41;41;41;41
EEMSHAVEN;EEMS 1;Gas;N;E001;380;489,596;2448;2448;2448;2448;2448;2448;2448;2448;2448;2448
EEMSHAVEN;MAGNUM;Gas;N;E001;380;0;0;0;0;0;0;0;0;0;0;0
EINDHOVEN;EINDHOVEN;Gas;N;E001;380;8,996;45;45;45;45;45;45;45;45;45;45
EINDHOVEN;HELMOND;Gas;N;E001;380;8,596;43;43;0;43;0;43;0;43;43;43
GEERTRUIDENBERG;DONGE;Gas;N;E001;380;22,796;114;114;114;114;114;114;114;114;114;114
GEERTRUIDENBERG;AMER;Steinkohle;N;E001;380;380,394;1268;1268;1268;1268;1268;1268;1268;1268;1268;1268
GEERTRUIDENBERG;MOERDIJK 1;GuD;N;E001;380;152,396;762;762;762;762;762;762;762;762;762;762
GEERTRUIDENBERG;DEN BOSCH;Gas;N;E001;380;5,196;26;26;26;26;26;26;26;26;26;26
GEERTRUIDENBERG;DESCO;Gas;N;E001;380;6,396;32;32;32;32;32;32;32;32;32;32
HENGELO;SALINCO;Gas;N;E001;380;10,596;53;53;53;53;53;53;53;53;53;53
HENGELO;ENSCHEDE;Gas;N;E001;380;10,196;51;51;51;51;51;51;51;51;51;51
HENGELO;HENGELO;Müll;N;E001;380;0;19;19;19;19;19;19;19;19;19;19
HESSENWEG;HARCULO;Gas;N;E001;220;69,796;349;349;349;349;349;349;349;349;349;349
KRIMPEN;ROTTERDAM;GuD;N;E001;380;156,596;783;783;783;783;783;783;783;783;783;783
KRIMPEN;ROCA;Gas;N;E001;380;52,396;262;262;262;262;262;262;262;262;262;262
KRIMPEN;PERGEN;Heizkraftwerk;N;E001;380;0;293;293;293;293;293;293;293;293;293;293
KRIMPEN;GALILEISTRAAT;Gas;N;E001;380;40,396;202;202;202;202;202;202;202;202;202;202
KRIMPEN;DORDRECHT;Müll;N;E001;380;0;25;25;25;25;25;25;25;25;25;25
LELYSTAD;LELYSTAD;Gas;N;E001;380;22,396;112;112;112;112;112;112;112;112;112;112
LELYSTAD;FLEVO;GuD;N;E001;380;174,596;873;873;873;873;873;873;873;873;873;873
LELYSTAD;ALMERE;GuD;N;E001;380;24,196;121;121;121;121;121;121;121;121;121;121
LOUWSMEER;HARLINGEN;Müll;N;E001;220;0;10;10;10;10;10;10;10;10;10;10
MAASBRACHT;DSM;GuD;N;E001;380;45,196;226;226;226;226;226;226;226;226;226;226
MAASBRACHT;CLAUS;Gas;N;E001;380;387,596;1938;1938;1938;1938;1938;1938;1938;1938;1938;1938
MAASBRACHT;BUGGENUM;Steinkohle;N;E001;380;83,094;277;277;277;277;277;277;277;277;277;277
MAASVLAKTE;MAASVLAKTE 1;Steinkohle;N;E001;380;327,894;1093;1093;1093;1093;1093;1093;1093;1093;1093;1093
MAASVLAKTE;MAASVLAKTE 2;Gas;N;E001;380;14,596;73;73;0;73;73;73;0;73;73;73
MEEDEN;KLAZIENAVEEN;Gas;N;E001;380;11,196;56;56;0;56;11,196;56;0;56;56;56
MEEDEN;ERICA;Gas;N;E001;380;11,196;56;56;0;56;0;56;0;56;56;56
MEEDEN;HUNZESTROOM;Gas;N;E001;380;3,196;16;16;0;16;0;16;0;16;16;16
MEEDEN;DOBBESTROOM;Gas;N;E001;380;5,996;30;30;0;30;0;30;0;30;30;30
OOSTZAAN;HEMWEG 7;Steinkohle;N;E001;380;196,647;656;656;656;656;656;656;656;656;656;656
OOSTZAAN;HEMWEG 8;Gas;N;E001;380;119,098;596;596;0;596;0;500,0427;0;596;596;596
OOSTZAAN;HEMWEG 9;Gas;N;E001;380;0;0;0;0;0;0;0;0;0;0;0
OOSTZAAN;PURMEREND;Gas;N;E001;380;12,996;65;65;0;65;0;0;0;65;65;65
OOSTZAAN;AMSTERDAM;Müll;N;E001;380;0;153;153;153;153;153;153;153;153;153;153
ROBBENPLAAT;DELFZIJL;Müll;N;E001;380;0;4;4;4;4;4;4;4;4;4;4
SIMONSHAVEN;BOTLEK;Müll;N;E001;380;0;117;117;117;117;117;117;117;117;117;117
SIMONSHAVEN;APNED;Gas;N;E001;380;7,196;36;36;0;36;0;0;0;36;36;36
SIMONSHAVEN;ROTTERDAM-ROZENBURG;Müll;N;E001;380;0;48;48;48;48;48;48;48;48;48;48
SIMONSHAVEN;BERGEN OP ZOOM;Gas;N;E001;380;5,196;26;26;0;26;0;0;0;26;26;26
WEIWERD;DELESTO;Gas;N;E001;220;104,596;523;523;0;523;0;0;0;360;523;523
WESTERTEE;LEIDEN;Gas;N;E001;380;14,796;74;74;0;74;0;0;0;0;74;74
WESTERTEE;DELFT;Gas;N;E001;380;17,196;86;86;0;86;0;0;0;0;86;86
WESTERTEE;DEN HAAG;Gas;N;E001;380;14,196;71;71;0;71;0;0;0;0;41;71
WESTERTEE;MAASSTROOM;Gas;N;E001;380;84,196;421;421;0;284;0;0;0;0;0;284
ZEYERVEEN;WIJSTER;Müll;N;E001;220;0;41;41;41;41;41;41;41;41;41;41
ALTENWÖRTH;THEIß;Gas;O;E001;220;171,696;859;859;859;859;859;859;859;859;859;859
BISAMBERG;DONAUSTADT 3;Gas;O;E001;380;85,096;426;426;426;426;426;426;426;426;426;426
BISAMBERG;KORNEUBURG;Gas;O;E001;380;84,696;424;424;424;424;424;424;424;424;424;424
BISAMBERG;ZISTERSDORF;Müll;O;E001;380;0;73;73;73;73;73;73;73;73;73;73
DÜRNROHR;DÜRNROHR;Steinkohle;O;E001;380;244,644;816;816;816;816;816;816;816;816;816;816
HAUSRUCK;TIMELKAM CC;GuD;O;E001;220;92,696;464;464;464;464;464;464;464;464;464;464
HAUSRUCK;TIMELKAM 4;Gas;O;E001;220;24,896;125;125;125;125;125;125;125;125;125;125
HAUSRUCK;LENZING;Heizkraftwerk;O;E001;220;0;160;160;160;160;160;160;160;160;160;160
HESSENBERG;NIKALSDORF;Müll;O;E001;220;0;66;66;66;66;66;66;66;66;66;66
KAINACHTAL;WERNDORF;Heizkraftwerk;O;E001;380;0;344;344;344;344;344;344;344;344;344;344
KAINACHTAL;MELLACH 1;Gas;O;E001;380;178,096;891;891;891;891;891;891;891;0;0;891
KAINACHTAL;MELLACH 2;Heizkraftwerk;O;E001;380;0;305;305;305;305;305;305;305;305;305;305
KAINACHTAL;HEILIGENKREUZ;Gas;O;E001;380;13,596;68;68;68;68;68;68;68;0;0;68
OSTSTEIERMARKT;GRAZ;Heizkraftwerk;O;E001;380;0;116;116;116;116;116;116;116;116;116;116
OTTENSHEIM;H. LINZ;Gas;O;E001;220;44,496;223;223;223;223;223;223;223;78,79;57,37;223
OTTENSHEIM;LINZ;Müll;O;E001;220;0;76;76;76;76;76;76;76;76;76;76
ROSEGG;ARNOLDSTEIN;Müll;O;E001;220;0;66;66;66;66;66;66;66;66;66;66
SALZACH;RIEDERSBACH 1;Steinkohle;O;E001;220;34,044;114;114;114;114;114;114;114;114;114;114
SALZACH;RIEDERSBACH 2;Steinkohle;O;E001;220;67,944;227;227;227;227;227;227;227;227;227;227
SALZACH;SALZBURG NORD;Heizkraftwerk;O;E001;220;0;73;73;73;73;73;73;73;73;73;73
SALZACH;SALZBURG MITTE;Heizkraftwerk;O;E001;220;0;143;143;143;143;143;143;143;143;143;143
SATTLEDT;WELS;Müll;O;E001;220;0;88;88;88;88;88;88;88;88;88;88
WIEN SÜDOST;SIMMERING;Gas;O;E001;380;187,496;938;938;938;938;938;938;938;0;0;938
WIEN SÜDOST;LEOPOLDAU;Gas;O;E001;380;42,696;214;214;214;214;214;214;214;0;0;214
WIEN SÜDOST;PFAFFENAU;Müll;O;E001;380;0;73;73;73;73;73;73;73;73;73;73
WIEN SÜDOST;SPITTELAU;Müll;O;E001;380;0;66;66;66;66;66;66;66;66;66;66
HÄUSLING;HÄUSLING;Pumpspeicher;O;E003;220;-360;366;0;0;0;0;0;0;0;0;0
KAPRUN;KAPRUN LIMBERG II;Pumpspeicher;O;E003;220;-480;486;0;0;0;0;0;0;0;0;0
KAPRUN;REMSACH;Wasserspeicher;O;E003;220;0;37;0;0;0;0;0;0;0;0;0
KAPRUN;BÖCKSTEIN;Wasserspeicher;O;E003;220;0;52;0;0;0;0;0;0;0;0;0
KAPRUN;NASSFELD;Wasserspeicher;O;E003;220;-31,5;38;0;0;0;0;0;0;0;0;0
KAPRUN;KAPRUN-HAUPTSTUFE;Wasserspeicher;O;E003;220;0;246;0;0;0;0;0;0;0;0;0
KAPRUN;KAPRUN-OBERSTUFE;Pumpspeicher;O;E003;220;-130;119;0;0;0;0;0;0;0;0;0
KAPRUN;BÄRENWERK;Wasserspeicher;O;E003;220;0;18;0;0;0;0;0;0;0;0;0
KOPS I;RIFAWERK;Pumpspeicher;O;E003;220;-8;13;0;0;0;0;0;0;0;0;0
KOPS I;VERMUNT;Wasserspeicher;O;E003;220;0;191;0;0;0;0;0;0;0;0;0
KOPS I;KOPSWERK I;Wasserspeicher;O;E003;220;0;253;0;0;0;0;0;0;0;0;0
KOPS I;KOPSWERK II;Wasserspeicher;O;E003;220;0;456;0;0;0;0;0;0;0;0;0
KÜHTAI;KÜHTAI;Pumpspeicher;O;E003;220;-250;295;0;0;0;0;0;0;0;0;0
LIENZ;FELDSEE;Wasserspeicher;O;E003;380;0;146;0;0;0;0;0;0;0;0;0
LIENZ;ZIRKNITZ;Wasserspeicher;O;E003;380;0;38;0;0;0;0;0;0;0;0;0
LIENZ;AUßERFRAGANT;Wasserspeicher;O;E003;380;0;72;0;0;0;0;0;0;0;0;0
LIENZ;INNERFRAGANT;Wasserspeicher;O;E003;380;0;114;0;0;0;0;0;0;0;0;0
LÜNERSEE;LÜNERSEE;Pumpspeicher;O;E003;220;-224;238;0;0;0;0;0;0;0;0;0
LÜNERSEE;WALGAU;Wasserspeicher;O;E003;220;0;100;0;0;0;0;0;0;0;0;0
MALTA;ZEDERHAUS;Wasserspeicher;O;E003;220;0;16;0;0;0;0;0;0;0;0;0
MALTA;KREUZECK;Wasserspeicher;O;E003;220;0;51;0;0;0;0;0;0;0;0;0
MALTA;ROTGÜLDEN;Wasserspeicher;O;E003;220;0;11;0;0;0;0;0;0;0;0;0
MALTA;MURFALL;Wasserspeicher;O;E003;220;0;7;0;0;0;0;0;0;0;0;0
MALTA;HINTERMUHR;Pumpspeicher;O;E003;220;-104;110;0;0;0;0;0;0;0;0;0
MALTA;REIßECK;Wasserspeicher;O;E003;220;0;97;0;0;0;0;0;0;0;0;0
MALTA;MALTA-HAUPTSTUFE;Pumpspeicher;O;E003;220;-580;736;0;0;0;0;0;0;0;0;0
MALTA;MALTA-OBERSTUFE;Pumpspeicher;O;E003;220;-120;126;0;0;0;0;0;0;0;0;0
MAYRHOFEN;MAYRHOFEN;Wasserspeicher;O;E003;220;0;351;0;0;0;0;0;0;0;0;0
PRUTZ;PRUTZ;Wasserspeicher;O;E003;220;0;376;0;0;0;0;0;0;0;0;0
PRUTZ;KAUNERTAL;Wasserspeicher;O;E003;220;0;398;0;0;0;0;0;0;0;0;0
PYHRN;HIEFLAU;Wasserspeicher;O;E003;220;0;69;0;0;0;0;0;0;0;0;0
RODUND;RODUND;Pumpspeicher;O;E003;220;-317;499;0;0;0;0;0;0;0;0;0
RODUND;LATSCHAUWERK;Wasserspeicher;O;E003;220;0;15;0;0;0;0;0;0;0;0;0
ROßHAG;ROßHAG;Pumpspeicher;O;E003;220;-240;237;0;0;0;0;0;0;0;0;0
SALZACH;STRUBKLAMM;Wasserspeicher;O;E003;220;0;21;0;0;0;0;0;0;0;0;0
SALZACH;WIESTAL;Wasserspeicher;O;E003;220;0;34;0;0;0;0;0;0;0;0;0
SILZ;SILZ;Pumpspeicher;O;E003;220;-500;506;0;0;0;0;0;0;0;0;0
ST. ANDRÄ;KORALPE;Pumpspeicher;O;E003;220;-50;56;0;0;0;0;0;0;0;0;0
TAUERN;DIESSBACH;Wasserspeicher;O;E003;380;0;32;0;0;0;0;0;0;0;0;0
TAUERN;SCHWARZACH;Wasserspeicher;O;E003;380;0;126;0;0;0;0;0;0;0;0;0
THAUR;ACHENSEE;Wasserspeicher;O;E003;220;0;85;0;0;0;0;0;0;0;0;0
WEIßENBACH;GOSAU;Wasserspeicher;O;E003;220;0;13;0;0;0;0;0;0;0;0;0
WEIßENBACH;SALZA;Wasserspeicher;O;E003;220;0;14;0;0;0;0;0;0;0;0;0
WEIßENBACH;MANDLING;Wasserspeicher;O;E003;220;0;12;0;0;0;0;0;0;0;0;0
WEIßENBACH;SÖLK;Wasserspeicher;O;E003;220;0;67;0;0;0;0;0;0;0;0;0
WERBEN;LANGENEGG;Wasserspeicher;O;E003;220;0;80;0;0;0;0;0;0;0;0;0
ZELL/ZILLER;FUNSINGAU;Wasserspeicher;O;E003;380;0;31;0;0;0;0;0;0;0;0;0
ZELL/ZILLER;HOLLERSBACH;Wasserspeicher;O;E003;380;0;11;0;0;0;0;0;0;0;0;0
ZELL/ZILLER;TRATTENBACH;Wasserspeicher;O;E003;380;0;11;0;0;0;0;0;0;0;0;0
ZELL/ZILLER;GERLOS;Wasserspeicher;O;E003;380;0;206;0;0;0;0;0;0;0;0;0
ZELTWEG;ST. MARTIN;Wasserspeicher;O;E003;220;0;16;0;0;0;0;0;0;0;0;0
ZELTWEG;BÖSDORNAU;Wasserspeicher;O;E003;220;0;31;0;0;0;0;0;0;0;0;0
ZELTWEG;BODENDORF-PAAL;Wasserspeicher;O;E003;220;0;33;0;0;0;0;0;0;0;0;0
ZELTWEG;ARNSTEIN;Wasserspeicher;O;E003;220;0;36;0;0;0;0;0;0;0;0;0
ADAMOW;ADAMOW;Braunkohle;Z;E001;220;420;600;600;600;600;600;600;600;600;600;600
BLACHOZNIA;BLACHOWNIA;Bitumen;Z;E001;220;0;165;165;165;165;165;165;165;165;165;165
BUJAKOW;BIELSKO-BIALA;Bitumen;Z;E001;220;0;75;75;75;75;75;75;75;75;75;75
BYCZYNA;JAWORZNO;Bitumen;Z;E001;220;0;1540;1540;1540;1540;1540;1540;1540;1540;1540;1540
BYDGOSZCZ ZACHOD;BYDGOSZCZ;Braunkohle;Z;E001;220;158,9;227;227;227;227;227;227;227;227;227;227
CZECZOT;BIELSKO-POLNOC;Bitumen;Z;E001;220;0;55;55;55;55;55;55;55;55;55;55
DOBRZEN;OPOLE;Steinkohle;Z;E001;380;288;960;960;960;960;960;960;960;960;960;960
GDANSK I;GDANSK;Braunkohle;Z;E001;380;225,75;323;323;323;323;323;323;323;323;323;323
GDANSK I;WYBREZE;Braunkohle;Z;E001;380;231,7;331;331;331;331;331;331;331;331;331;331
GORZOW;GORZOW;GuD;Z;E001;220;11;55;55;55;55;55;55;55;55;55;55
HALEMBA;HALEMBA;Bitumen;Z;E001;220;0;200;200;200;200;200;200;200;200;200;200
KATOWICE;ELCHO CHORZOW;Bitumen;Z;E001;220;0;220;220;220;220;220;220;220;220;220;220
KIELCE;KIELCE;Bitumen;Z;E001;380;0;300;300;300;300;300;300;300;300;300;300
KLECINA;WROCLAW;Bitumen;Z;E001;220;0;263;263;263;263;263;263;263;263;263;263
KONIN;KONIN;Braunkohle;Z;E001;220;341,6;488;488;488;488;488;488;488;488;488;488
KOPANINA;LAZISKA;Bitumen;Z;E001;220;0;1030;1030;1030;1030;1030;1030;1030;1030;1030;1030
KOPANINA;TYCHY II;Bitumen;Z;E001;220;0;40;40;40;40;40;40;40;40;40;40
KOZIENICE;KOZIENICE;Bitumen;Z;E001;380;0;2940;2940;2940;2940;2511,68;2356,68;2940;1971,68;2593,68;2940
KRAJNIK;DOLNA ODRA;Bitumen;Z;E001;380;0;1832;209,68;299,68;72,68;0;0;299,68;0;0;72,68
LAGISZA;LAGISZA;Bitumen;Z;E001;380;0;1300;0;0;0;0;0;0;0;0;0
LAGISZA;BEDZIN;Bitumen;Z;E001;380;0;82;0;0;0;0;0;0;0;0;0
LESNIOW;ZIELONA GORA;Gas;Z;E001;220;39,6;198;198;198;198;198;198;198;198;198;198
LUBLIN;LUBLIN-WROTKOW;Gas;Z;E001;380;47;235;235;235;235;235;235;235;235;235;235
LUBOCZA;KRAKOW;Bitumen;Z;E001;220;0;460;0;0;0;0;0;0;0;0;0
MIKULOWA;TUROW;Braunkohle;Z;E001;380;1400;2000;2000;2000;2000;2000;2000;2000;2000;2000;2000
MORY;SIEKIERKI;KWK (Steinkohle);Z;E001;220;0;622;622;622;622;622;622;622;622;622;622
MOSCISKA;ZERAN;KWK (Bitumen);Z;E001;380;0;250;250;250;250;250;250;250;250;250;250
OSTROLEKA;OSTROLEKA;Bitumen;Z;E001;220;0;600;0;0;0;0;0;0;0;0;0
PASKUROWICE;KOGENERACJA;KWK (Bitumen);Z;E001;380;0;363;363;363;363;363;363;363;363;363;363
PATNOW;PATNOW;Braunkohle;Z;E001;220;884,8;1264;1264;1264;1264;1264;1264;1264;1264;1264;1264
POLANIEC;POLANIEC;Bitumen;Z;E001;380;0;1600;0;0;0;0;0;0;0;0;0
POZNAN POLUDNIE;DALKIA POZNAN;Braunkohle;Z;E001;220;192,5;275;275;275;275;275;275;275;275;275;275
ROGOWIEC;BELCHATOW;Braunkohle;Z;E001;380;3108;4440;4440;4440;4440;4440;4440;4440;4440;4440;4440
ROKITNICA;MIECHOWICE;Bitumen;Z;E001;380;0;125;0;0;0;0;0;0;0;0;0
ROKITNICA;ZABRZE;Bitumen;Z;E001;380;0;74;0;0;0;0;0;0;0;0;0
RZESZOW;RZESZOW;Gas;Z;E001;380;20,2;101;101;101;101;101;101;101;101;101;101
SIERSZA;SIERSZA;Bitumen;Z;E001;220;0;676;0;0;0;0;0;0;0;0;0
SKAWINA;SKAWINA;Bitumen;Z;E001;220;0;490;0;0;0;0;0;0;0;0;0
STALOWA WOLA;STALOWA WOLA;Bitumen;Z;E001;220;0;250;0;0;0;0;0;0;0;0;0
STALOWA WOLA;NOWA SARZYNA;Gas;Z;E001;220;23,2;116;116;116;116;116;116;116;116;116;116
TAMOW;TARNOW II;Bitumen;Z;E001;380;0;56;0;0;0;0;0;0;0;0;0
TAMOW;TARNOW I;GuD;Z;E001;380;0,746;4;4;4;4;4;4;4;4;4;4
WIELOPOLE;RYBRIK;Bitumen;Z;E001;380;0;1750;0;0;0;0;0;0;0;0;0
ZGIERZ;DALKIA LODZ;Braunkohle;Z;E001;220;351,995;503;503;503;503;503;503;503;503;503;503
BUJAKOW;TRESNA;Wasserspeicher;Z;E003;220;0;34;0;0;0;0;0;0;0;0;0
BUJAKOW;PORABKA;Wasserspeicher;Z;E003;220;0;25;0;0;0;0;0;0;0;0;0
BUJAKOW;PORABKA ZAR;Pumpspeicher;Z;E003;220;0;513;0;0;0;0;0;0;0;0;0
CIEPLICE;BOBROWICE;Wasserspeicher;Z;E003;220;0;14;0;0;0;0;0;0;0;0;0
CIEPLICE;PILCHOWICE;Wasserspeicher;Z;E003;220;0;20;0;0;0;0;0;0;0;0;0
GDANSK BLONIA;BIELKOWO;Wasserspeicher;Z;E003;380;0;20;0;0;0;0;0;0;0;0;0
JASINIEC;KORONOWO;Wasserspeicher;Z;E003;220;0;39;0;0;0;0;0;0;0;0;0
JASINIEC;ZUR;Wasserspeicher;Z;E003;220;0;21;0;0;0;0;0;0;0;0;0
KLECINA;GRODEK;Wasserspeicher;Z;E003;220;0;16;0;0;0;0;0;0;0;0;0
KROSNO-ISKRZYNIA;MYCZKOWCE;Wasserspeicher;Z;E003;380;0;21;0;0;0;0;0;0;0;0;0
KROSNO-ISKRZYNIA;SOLINA;Pumpspeicher;Z;E003;380;0;213;0;0;0;0;0;0;0;0;0
LESNIOW;DYCHOW;Pumpspeicher;Z;E003;220;0;103;0;0;0;0;0;0;0;0;0
MOSCISKA;DEBE;Wasserspeicher;Z;E003;380;0;33;0;0;0;0;0;0;0;0;0
SKAWINA;NIEDZICA;Pumpspeicher;Z;E003;220;0;107;0;0;0;0;0;0;0;0;0
TAMOW;CZCHOW;Wasserspeicher;Z;E003;380;0;21;0;0;0;0;0;0;0;0;0
TAMOW;ROZNOW;Wasserspeicher;Z;E003;380;0;63;0;0;0;0;0;0;0;0;0
ZARNOWIEC;ZARNOWIEC;Pumpspeicher;Z;E003;380;0;729;0;0;0;0;0;0;0;0;0
ZYDOWO;ZYDOWO;Pumpspeicher;Z;E003;220;0;163;0;0;0;0;0;0;0;0;0
BENKEN;NIEDERURNEN;Müll;S;E001;380;0;26;26;26;26;26;26;26;26;26;26
BEZNAU;BEZNAU;KKW;S;E001;380;511;730;730;730;730;730;730;730;730;730;730
BIRR;TURGI;Müll;S;E001;220;0;26;26;26;26;26;26;26;26;26;26
GERLAFINGEN;ZUCHWIL;Müll;S;E001;220;0;25;25;25;25;25;25;25;25;25;25
GÖSGEN;GÖSGEN;KKW;S;E001;380;689,5;985;985;985;985;985;985;985;985;985;985
HAUTERIVE;FRIBOURG;Müll;S;E001;220;0;23;23;23;23;23;23;23;23;23;23
KERZERS;COLOMBIER;Müll;S;E001;220;0;19;19;19;19;19;19;19;19;19;19
LACHMATT;BASEL;Müll;S;E001;220;0;30;30;30;30;30;30;30;30;30;30
LEIBSTADT;LEIBSTADT;KKW;S;E001;380;833;1190;1190;1190;1190;1190;1190;1190;1190;1190;1190
MAPRAGG;UNTERVAZ;Müll;S;E001;380;0;25;25;25;25;25;25;25;25;25;25
MÜHLEBERG;MÜHLEBERG;KKW;S;E001;220;261,1;373;373;373;373;373;373;373;373;373;373
MÜHLEBERG;BIEL;Müll;S;E001;220;0;25;25;25;25;25;25;25;25;25;25
SEEBACH;AUBRUGG;Heizkraftwerk;S;E001;220;0;24;24;24;24;24;24;24;24;24;24
ST. TRIPHON;MONTHEL;Gas;S;E001;220;13,528;68;68;68;68;68;68;68;68;68;68
VERBOIS;LES CHENEVIERS;Müll;S;E001;380;0;44;44;44;44;44;44;44;44;44;44
WIMMIS;THUN;Müll;S;E001;220;0;25;25;25;25;25;25;25;25;25;25
WINKELN;ST. GALLEN;Müll;S;E001;220;0;19;19;19;19;19;19;19;19;19;19
WITTENWIL;BAZENHEID;Müll;S;E001;220;0;15;15;15;15;15;15;15;15;15;15
AVEGNO;MAGGIA;Wasserspeicher;S;E003;220;0;626;0;0;0;0;0;0;0;0;0
BÄRENBURG;BÄRENBURG;Wasserspeicher;S;E003;220;0;220;0;0;0;0;0;0;0;0;0
BÄRENBURG;HINTERRHEIN;Wasserspeicher;S;E003;220;0;651;0;0;0;0;0;0;0;0;0
BATIAZ;BATIAZ;Wasserspeicher;S;E003;220;0;160;0;0;0;0;0;0;0;0;0
BATIAZ;VERNAYAZ;Wasserspeicher;S;E003;220;0;92;0;0;0;0;0;0;0;0;0
BAVONA;BAVONA;Wasserspeicher;S;E003;220;0;124;0;0;0;0;0;0;0;0;0
BENKEN;AM LÖNTSCH;Wasserspeicher;S;E003;380;0;90;0;0;0;0;0;0;0;0;0
BIASCA;BIASCA;Wasserspeicher;S;E003;220;0;324;0;0;0;0;0;0;0;0;0
BITSCH;BITSCH;Wasserspeicher;S;E003;220;0;331;0;0;0;0;0;0;0;0;0
CASTASEGNA;CASTASEGNA;Wasserspeicher;S;E003;220;0;100;0;0;0;0;0;0;0;0;0
CAVERGNO;CAVERGNO;Wasserspeicher;S;E003;220;0;104;0;0;0;0;0;0;0;0;0
CHAMOSON;CHANDOLINE;Wasserspeicher;S;E003;220;0;120;0;0;0;0;0;0;0;0;0
CHIPPIS;GOUGRA;Wasserspeicher;S;E003;220;0;159;0;0;0;0;0;0;0;0;0
FERRERA;FERRERA 1;Pumpspeicher;S;E003;220;-63;126;0;0;0;0;0;0;0;0;0
FIESCH;CONCHES;Wasserspeicher;S;E003;220;0;117;0;0;0;0;0;0;0;0;0
FILISUR;ENGADIN;Wasserspeicher;S;E003;380;0;410;0;0;0;0;0;0;0;0;0
FIONNAY FMM;FIONNAY (MAUVOISIN);Wasserspeicher;S;E003;220;0;128;0;0;0;0;0;0;0;0;0
FIONNAY GD;FIONNAY (DIXENCE);Wasserspeicher;S;E003;220;0;312;0;0;0;0;0;0;0;0;0
FIONNAY GD;GRANDE DIXENCE;Wasserspeicher;S;E003;220;0;680;0;0;0;0;0;0;0;0;0
GÖSCHENEN;GÖSCHENEN 1;Wasserspeicher;S;E003;220;0;165;0;0;0;0;0;0;0;0;0
GRIMSEL;GRIMSEL 2;Pumpspeicher;S;E003;220;-352;348;0;0;0;0;0;0;0;0;0
HANDECK;HANDECK 1/2;Wasserspeicher;S;E003;220;0;236;0;0;0;0;0;0;0;0;0
INNERTKIRCHEN;INNERTKIRCHEN;Wasserspeicher;S;E003;220;0;302;0;0;0;0;0;0;0;0;0
INNERTKIRCHEN;HOPFLAUENEN (TRIFT);Wasserspeicher;S;E003;220;0;86;0;0;0;0;0;0;0;0;0
LÖBBIA;LÖBBIA;Wasserspeicher;S;E003;220;0;95;0;0;0;0;0;0;0;0;0
MAGADINO;GORDOLA;Wasserspeicher;S;E003;220;0;133;0;0;0;0;0;0;0;0;0
MAPRAGG;MAPRAGG;Pumpspeicher;S;E003;380;-159;280;0;0;0;0;0;0;0;0;0
OLIVONE;OLIVONE;Wasserspeicher;S;E003;220;0;102;0;0;0;0;0;0;0;0;0
OLIVONE;ZERVREILA;Wasserspeicher;S;E003;220;0;250;0;0;0;0;0;0;0;0;0
OLIVONE;BLENIO;Wasserspeicher;S;E003;220;0;391;0;0;0;0;0;0;0;0;0
