$Bez. SO;Bezeichner;Langname;$UKZ;$Kurzname;$Un;P min;P max;NNF_1;NNF_2;NNF_3;NNF_4;NNF_5;NNF_6;NNF_7;NNF_8;NNF_9
ISAR;string;KKW;D;E001;string;614,6;878;878;878;878;878;878;878;878;878;878
ISAR;string;KKW;D;E001;string;987;1410;1410;1410;1410;1410;1410;1410;1410;1410;1410
KRUEM;string;KKW;D;E001;string;882;1260;1260;1260;1260;1260;1260;1260;1260;1260;1260
NECKA;string;KKW;D;E001;string;549,5;785;785;785;785;785;785;785;785;785;785
NECKA;string;KKW;D;E001;string;917;1310;1310;1310;1310;1310;1310;1310;1310;1310;1310
PHILI;string;KKW;D;E001;string;623;890;890;890;890;890;890;890;890;890;890
PHILI;string;KKW;D;E001;string;981,4;1402;1402;1402;1402;1402;1402;1402;1402;1402;1402
UNTER;string;KKW;D;E001;string;941,5;1345;1345;1345;1345;1345;1345;1345;1345;1345;1345
POEPI;string;Steinkohle;D;E001;string;103,5;345;278,0452;313,6545;345;288,7087;345;313,6545;168,2301;218,2474;345
OSTER;string;Gas;D;E001;string;13,34;67;13,34;13,34;23,9767;13,34;24,7403;13,34;13,34;13,34;23,9767
OSTER;string;Gas;D;E001;string;12,94;65;12,94;12,94;23,4569;12,94;24,2438;12,94;12,94;12,94;23,4569
IRSCH;string;Öl;D;E001;string;4,6;23;4,6;4,6;4,6;4,6;4,6;4,6;4,6;4,6;4,6
IRSCH;string;Öl;D;E001;string;4,6;23;4,6;4,6;4,6;4,6;4,6;4,6;4,6;4,6;4,6
HANNO;string;Gas;D;E001;string;46;230;46;46;60,3428;46;57,8981;46;46;46;60,3428
PULGA;string;Braunkohle;D;E001;string;0;875;3,3667e-13;2,1706e-12;9,2684e-09;8,0632e-12;2,1627e-09;2,1706e-12;5,4397e-13;3,2977e-11;9,2684e-09
PULGA;string;Braunkohle;D;E001;string;0;875;3,3667e-13;2,1706e-12;9,2684e-09;8,0632e-12;2,1627e-09;2,1706e-12;5,4397e-13;3,2977e-11;9,2684e-09
BASF;string;Gas;D;E001;string;32;160;32;32;45,9858;32;44,2735;32;32;32;45,9858
ELMEN;string;Steinkohle;D;E001;string;44,7;149;108,5899;123,6498;149;111,636;149;123,6498;82,5265;94,7855;149
ELMEN;string;Steinkohle;D;E001;string;97,2;324;258,7625;293,1448;324;268,8062;324;293,1448;159,2301;204,4732;324
BISCH;string;Gas;D;E001;string;67;335;67;67;80,9537;67;78,6083;67;67;67;80,9537
NEURO;string;Steinkohle;D;E001;string;60,75;203;152,5698;174,9138;203;157,9053;203;174,9138;107,0512;128,0001;203
NEURO;string;Steinkohle;D;E001;string;127,5;425;353,4029;391,1805;425;365,9719;425;391,1805;203,618;273,0692;425
NEURO;string;Steinkohle;D;E001;string;130,5;435;363,0318;400,8167;435;375,8111;435;400,8167;208,2421;280,249;435
GROSG;string;Öl;D;E001;string;52,4;262;52,4;52,4;52,4;52,4;52,4;52,4;52,4;52,4;52,4
GROSG;string;Öl;D;E001;string;17;85;17;17;17;17;17;17;17;17;17
HOHEN;string;Öl;D;E001;string;15,48;78;15,48;15,48;15,48;15,48;15,48;15,48;15,48;15,48;15,48
MEHRU;string;Steinkohle;D;E001;string;207;690;633,5699;651,2529;690;649,1602;690;651,2529;382,1891;510,1347;690
OPLAD;string;Gas;D;E001;string;3,1;16;3,1;3,1;8,3364;3,1;8,5029;3,1;3,1;3,1;8,3364
OPLAD;string;Braunkohle;D;E001;string;0;76;3,3529e-13;2,1669e-12;9,2548e-09;8,0276e-12;2,1619e-09;2,1669e-12;5,4318e-13;3,2756e-11;9,2548e-09
MITTE;string;Gas;D;E001;string;88,8;444;88,8;88,8;102,3432;88,8;100,3222;88,8;88,8;88,8;102,3432
BLOCK;string;Gas;D;E001;string;52;260;52;52;66,2748;52;63,782;52;52;52;66,2748
BLOCK;string;Öl;D;E001;string;17,6;88;17,6;17,6;17,6;17,6;17,6;17,6;17,6;17,6;17,6
MITTE;string;Öl;D;E001;string;10,2;51;10,2;10,2;10,2;10,2;10,2;10,2;10,2;10,2;10,2
MITTE;string;Öl;D;E001;string;10,2;51;10,2;10,2;10,2;10,2;10,2;10,2;10,2;10,2;10,2
MITTE;string;Steinkohle;D;E001;string;26,7;89;62,6739;69,5434;89;63,7083;89;69,5434;52,7524;57,5811;89
ROXEL;string;Öl;D;E001;string;4,66;24;4,66;4,66;4,66;4,66;4,66;4,66;4,66;4,66;4,66
ROXEL;string;Öl;D;E001;string;4,66;24;4,66;4,66;4,66;4,66;4,66;4,66;4,66;4,66;4,66
ROXEL;string;Öl;D;E001;string;4,66;24;4,66;4,66;4,66;4,66;4,66;4,66;4,66;4,66;4,66
LAUCH;string;Braunkohle;D;E001;string;0;30;3,3342e-13;2,1573e-12;9,2297e-09;7,8063e-12;2,161e-09;2,1573e-12;5,4179e-13;3,2421e-11;9,2297e-09
LAUCH;string;Braunkohle;D;E001;string;0;30;3,3342e-13;2,1573e-12;9,2297e-09;7,8063e-12;2,161e-09;2,1573e-12;5,4179e-13;3,2421e-11;9,2297e-09
OSTER;string;Braunkohle;D;E001;string;0;277;3,3642e-13;2,1706e-12;9,266e-09;8,0911e-12;2,1625e-09;2,1706e-12;5,4381e-13;3,2941e-11;9,266e-09
ROMME;string;Braunkohle;D;E001;string;0;288;3,3643e-13;2,1706e-12;9,2662e-09;8,0911e-12;2,1625e-09;2,1706e-12;5,4382e-13;3,2943e-11;9,2662e-09
ROMME;string;Braunkohle;D;E001;string;0;292;3,3644e-13;2,1706e-12;9,2662e-09;8,0911e-12;2,1625e-09;2,1706e-12;5,4382e-13;3,2944e-11;9,2662e-09
ROMME;string;Braunkohle;D;E001;string;0;607;3,3664e-13;2,1708e-12;9,2679e-09;8,0789e-12;2,1627e-09;2,1708e-12;5,4394e-13;3,2973e-11;9,2679e-09
ROMME;string;Braunkohle;D;E001;string;0;604;3,3664e-13;2,1708e-12;9,2679e-09;8,079e-12;2,1627e-09;2,1708e-12;5,4394e-13;3,2973e-11;9,2679e-09
BRAUW;string;Braunkohle;D;E001;string;0;125;3,3588e-13;2,1691e-12;9,2611e-09;8,0695e-12;2,1622e-09;2,1691e-12;5,4353e-13;3,2855e-11;9,2611e-09
BRAUW;string;Braunkohle;D;E001;string;0;125;3,3588e-13;2,1691e-12;9,2611e-09;8,0695e-12;2,1622e-09;2,1691e-12;5,4353e-13;3,2855e-11;9,2611e-09
BRAUW;string;Braunkohle;D;E001;string;0;295;3,3644e-13;2,1706e-12;9,2662e-09;8,0911e-12;2,1625e-09;2,1706e-12;5,4383e-13;3,2945e-11;9,2662e-09
BRAUW;string;Braunkohle;D;E001;string;0;297;3,3645e-13;2,1707e-12;9,2663e-09;8,0911e-12;2,1625e-09;2,1707e-12;5,4383e-13;3,2945e-11;9,2663e-09
OPLAD;string;Braunkohle;D;E001;string;0;295;3,3644e-13;2,1706e-12;9,2662e-09;8,0911e-12;2,1625e-09;2,1706e-12;5,4383e-13;3,2945e-11;9,2662e-09
OPLAD;string;Braunkohle;D;E001;string;0;299;3,3645e-13;2,1707e-12;9,2663e-09;8,0911e-12;2,1625e-09;2,1707e-12;5,4383e-13;3,2946e-11;9,2663e-09
ROMME;string;Braunkohle;D;E001;string;0;653;3,3665e-13;2,1708e-12;9,268e-09;8,0764e-12;2,1627e-09;2,1708e-12;5,4395e-13;3,2974e-11;9,268e-09
ROMME;string;Braunkohle;D;E001;string;0;648;3,3665e-13;2,1708e-12;9,268e-09;8,0766e-12;2,1627e-09;2,1708e-12;5,4394e-13;3,2974e-11;9,268e-09
FRANF;string;Gas;D;E001;string;14;70;14;14;24,8086;14;25,5302;14;14;14;24,8086
FRANF;string;Gas;D;E001;string;11,2;56;11,2;11,2;21,1473;11,2;21,9783;11,2;11,2;11,2;21,1473
PLEIN;string;Öl;D;E001;string;138,8;694;138,8;138,8;138,8;138,8;138,8;138,8;138,8;138,8;138,8
REUTE;string;Steinkohle;D;E001;string;14,4;48;33,214;35,4752;48;33,4384;48;35,4752;30,2276;31,6339;48
REUTE;string;Steinkohle;D;E001;string;14,4;48;33,214;35,4752;48;33,4384;48;35,4752;30,2276;31,6339;48
REUTE;string;Steinkohle;D;E001;string;31,5;105;74,5912;83,5741;105;76,0797;105;83,5741;61,0095;67,5645;105
REUTE;string;Steinkohle;D;E001;string;10,8;36;24,8484;26,1447;36;24,9413;36;26,1447;23,172;23,9091;36
REUTE;string;Steinkohle;D;E001;string;7,5;25;17,2414;17,8743;25;17,2569;25;17,8743;16,457;16,7601;25
REUTE;string;Steinkohle;D;E001;string;6;20;13,7904;14,1998;20;13,7839;20;14,1998;13,309;13,4837;20
DAXLA;string;Gas;D;E001;string;70,6;353;70,6;70,6;84,4735;70,6;82,1843;70,6;70,6;70,6;84,4735
DAXLA;string;Steinkohle;D;E001;string;151,5;505;431,9502;468,2633;505;446,214;505;468,2633;242,7844;333,2616;505
LANDE;string;Gas;D;E001;string;100;500;100;100;113,4135;100;111,5145;100;100;100;113,4135
UCHTE;string;Gas;D;E001;string;25;125;25;25;38,2432;25;37,3948;25;25;25;38,2432
ROSTO;string;Steinkohle;D;E001;string;152,4;508;434,9722;471,1626;508;449,3017;508;471,1626;244,3753;335,6586;508
HBORN;string;Gas;D;E001;string;18;90;18;18;29,8791;18;30,124;18;18;18;29,8791
HBORN;string;Gas;D;E001;string;33;165;33;33;47,0517;33;45,2459;33;33;33;47,0517
RAITE;string;Gas;D;E001;string;15;75;15;15;26,0936;15;26,7237;15;15;15;26,0936
RAITE;string;Gas;D;E001;string;15;75;15;15;26,0936;15;26,7237;15;15;15;26,0936
LAUCH;string;Braunkohle;D;E001;string;0;450;3,3658e-13;2,1709e-12;9,2674e-09;8,0866e-12;2,1626e-09;2,1709e-12;5,439e-13;3,2965e-11;9,2674e-09
LAUCH;string;Braunkohle;D;E001;string;0;450;3,3658e-13;2,1709e-12;9,2674e-09;8,0866e-12;2,1626e-09;2,1709e-12;5,439e-13;3,2965e-11;9,2674e-09
KUSEN;string;Steinkohle;D;E001;string;103,5;345;278,0452;313,6545;345;288,7087;345;313,6545;168,2301;218,2474;345
BERGM;string;Steinkohle;D;E001;string;103,5;345;278,0452;313,6545;345;288,7087;345;313,6545;168,2301;218,2474;345
POLSU;string;Steinkohle;D;E001;string;103,5;345;278,0452;313,6545;345;288,7087;345;313,6545;168,2301;218,2474;345
KUSEN;string;Steinkohle;D;E001;string;103,5;345;278,0452;313,6545;345;288,7087;345;313,6545;168,2301;218,2474;345
POLSU;string;Steinkohle;D;E001;string;202,8;676;617,2621;637,1763;676;633,2963;676;637,1763;366,6499;494,2825;676
ZUKUN;string;Laufwasser;D;E001;string;0;14;14;14;14;14;14;14;14;14;14
SWPUM;string;Braunkohle;D;E001;string;0;768;3,3666e-13;2,1707e-12;9,2682e-09;8,0698e-12;2,1627e-09;2,1707e-12;5,4396e-13;3,2976e-11;9,2682e-09
SWPUM;string;Braunkohle;D;E001;string;0;768;3,3666e-13;2,1707e-12;9,2682e-09;8,0698e-12;2,1627e-09;2,1707e-12;5,4396e-13;3,2976e-11;9,2682e-09
HERNE;string;Steinkohle;D;E001;string;7,5;25;17,2414;17,8743;25;17,2569;25;17,8743;16,457;16,7601;25
HERNE;string;Steinkohle;D;E001;string;7,8;26;17,9317;18,6153;26;17,9525;26;18,6153;17,0788;17,4131;26
HERNE;string;Steinkohle;D;E001;string;9,6;32;22,0776;23,1064;32;22,1376;32;23,1064;20,7605;21,3177;32
HERNE;string;Steinkohle;D;E001;string;9,6;32;22,0776;23,1064;32;22,1376;32;23,1064;20,7605;21,3177;32
HERNE;string;Öl;D;E001;string;3,4;17;3,4;3,4;3,4;3,4;3,4;3,4;3,4;3,4;3,4
GROSK;string;Steinkohle;D;E001;string;74,7;249;191,8587;219,6505;249;199,1595;249;219,6505;127,2208;156,6793;249
GROSK;string;Steinkohle;D;E001;string;87,9;293;230,7152;262,7773;293;239,7227;293;262,7773;146,0198;184,4877;293
GROSK;string;Gas;D;E001;string;124,4;622;124,4;124,4;137,6912;124,4;135,9387;124,4;124,4;124,4;137,6912
GROSK;string;Steinkohle;D;E001;string;153;510;436,9904;473,0962;510;451,3637;510;473,0962;245,4422;337,2631;510
THYRO;string;Gas;D;E001;string;7,3;37;7,3;7,3;15,7802;7,3;16,3799;7,3;7,3;7,3;15,7802
THYRO;string;Gas;D;E001;string;7,3;37;7,3;7,3;15,7802;7,3;16,3799;7,3;7,3;7,3;15,7802
THYRO;string;Gas;D;E001;string;7,3;37;7,3;7,3;15,7802;7,3;16,3799;7,3;7,3;7,3;15,7802
THYRO;string;Gas;D;E001;string;7,3;37;7,3;7,3;15,7802;7,3;16,3799;7,3;7,3;7,3;15,7802
THYRO;string;Gas;D;E001;string;7,5;38;7,5;7,5;16,0763;7,5;16,6968;7,5;7,5;7,5;16,0763
THYRO;string;Gas;D;E001;string;7,5;38;7,5;7,5;16,0763;7,5;16,6968;7,5;7,5;7,5;16,0763
THYRO;string;Gas;D;E001;string;7,5;38;7,5;7,5;16,0763;7,5;16,6968;7,5;7,5;7,5;16,0763
THYRO;string;Gas;D;E001;string;7,5;38;7,5;7,5;16,0763;7,5;16,6968;7,5;7,5;7,5;16,0763
BECHT;string;Gas;D;E001;string;11;55;11;11;20,8813;11;21,7107;11;11;11;20,8813
VELTH;string;Steinkohle;D;E001;string;27,9;93;65,6305;73,0185;93;66,7719;93;73,0185;54,8414;60,083;93
VELTH;string;Steinkohle;D;E001;string;90,9;303;239,7058;272,5817;303;249,0636;303;272,5817;150,277;190,8938;303
VELTH;string;Gas;D;E001;string;67;335;67;67;80,9537;67;78,6083;67;67;67;80,9537
VELTH;string;Gas;D;E001;string;13;65;13;13;23,5124;13;24,3;13;13;13;23,5124
ZENSE;string;Steinkohle;D;E001;string;208,5;695;639,403;656,2705;695;654,7901;695;656,2705;388,0815;515,8949;695
ZENSE;string;Steinkohle;D;E001;string;208,5;695;639,403;656,2705;695;654,7901;695;656,2705;388,0815;515,8949;695
SIEGB;string;Braunkohle;D;E001;string;0;118;3,3582e-13;2,1689e-12;9,2606e-09;8,0661e-12;2,1622e-09;2,1689e-12;5,435e-13;3,2846e-11;9,2606e-09
NECKA;string;Steinkohle;D;E001;string;30,9;103;73,0883;81,8019;103;74,5163;103;81,8019;59,9915;66,3199;103
NECKA;string;Steinkohle;D;E001;string;45,9;153;111,7669;127,381;153;114,9721;153;127,381;84,4093;97,2508;153
NECKA;string;Öl;D;E001;string;27;135;27;27;27;27;27;27;27;27;27
WALSU;string;Steinkohle;D;E001;string;38,7;129;92,9171;105,197;129;95,2066;129;105,197;72,9411;82,4425;129
DOLLE;string;Steinkohle;D;E001;string;41,1;137;99,1433;112,5355;137;101,727;137;112,5355;76,811;87,3838;137
DOLLE;string;Steinkohle;D;E001;string;36,9;123;88,2856;99,7336;123;90,3628;123;99,7336;70,0051;78,7315;123
DOLLE;string;Öl;D;E001;string;10,1;51;10,1;10,1;10,1;10,1;10,1;10,1;10,1;10,1;10,1
DOLLE;string;Öl;D;E001;string;10,1;51;10,1;10,1;10,1;10,1;10,1;10,1;10,1;10,1;10,1
UCHTE;string;Steinkohle;D;E001;string;196,68;656;594,1658;617,0529;656;610,5533;656;617,0529;346,603;472,3971;656
OBERZ;string;Gas;D;E001;string;54,4;272;54,4;54,4;68,6318;54,4;66,1441;54,4;54,4;54,4;68,6318
OBERZ;string;Gas;D;E001;string;54,4;272;54,4;54,4;68,6318;54,4;66,1441;54,4;54,4;54,4;68,6318
OBERZ;string;Braunkohle;D;E001;string;0;123;3,3586e-13;2,169e-12;9,261e-09;8,0686e-12;2,1622e-09;2,169e-12;5,4352e-13;3,2852e-11;9,261e-09
OBERZ;string;Braunkohle;D;E001;string;0;135;3,3595e-13;2,1693e-12;9,2618e-09;8,0737e-12;2,1622e-09;2,1693e-12;5,4357e-13;3,2867e-11;9,2618e-09
OBERZ;string;Braunkohle;D;E001;string;0;312;3,3647e-13;2,1707e-12;9,2664e-09;8,091e-12;2,1625e-09;2,1707e-12;5,4384e-13;3,2948e-11;9,2664e-09
OBERZ;string;Braunkohle;D;E001;string;0;304;3,3646e-13;2,1707e-12;9,2663e-09;8,0911e-12;2,1625e-09;2,1707e-12;5,4383e-13;3,2947e-11;9,2663e-09
OBERZ;string;Braunkohle;D;E001;string;0;590;3,3664e-13;2,1709e-12;9,2679e-09;8,0798e-12;2,1627e-09;2,1709e-12;5,4393e-13;3,2972e-11;9,2679e-09
OBERZ;string;Braunkohle;D;E001;string;0;592;3,3664e-13;2,1709e-12;9,2679e-09;8,0797e-12;2,1627e-09;2,1709e-12;5,4394e-13;3,2972e-11;9,2679e-09
KRUCK;string;Gas;D;E001;string;41,2;206;41,2;41,2;55,5296;41,2;53,2145;41,2;41,2;41,2;55,5296
KRUCK;string;Steinkohle;D;E001;string;55,8;186;138,4934;158,5939;186;143,0803;186;158,5939;99,5739;117,586;186
KRUCK;string;Steinkohle;D;E001;string;93;310;246,0319;279,4407;310;255,6259;310;279,4407;153,2584;195,4004;310
GERST;string;Steinkohle;D;E001;string;182,1;607;539,0084;568,0427;607;555,284;607;568,0427;305,74;422,4975;607
GERST;string;Gas;D;E001;string;22,4;112;22,4;22,4;35,2159;22,4;34,7679;22,4;22,4;22,4;35,2159
LIPPB;string;Steinkohle;D;E001;string;45,6;152;110,9713;126,447;152;114,1366;152;126,447;83,9396;96,6345;152
LIPPB;string;Steinkohle;D;E001;string;45,6;152;110,9713;126,447;152;114,1366;152;126,447;83,9396;96,6345;152
LIPPB;string;Steinkohle;D;E001;string;85,2;284;222,6722;253,9502;284;231,3516;284;253,9502;142,1873;178,7522;284
WILHE;string;Steinkohle;D;E001;string;227,1;757;709,3905;716,9522;757;719,8613;757;716,9522;480,4518;589,8445;757
WILHE;string;Öl;D;E001;string;11,2;56;11,2;11,2;11,2;11,2;11,2;11,2;11,2;11,2;11,2
BERTRANGE;LEUDELANGE;Müll;D;E001;220;0;47;47;47;47;47;47;47;47;47;47
ESCH;TWINERG;GuD;D;E001;220;82,934;415;82,934;82,934;96,5662;82,934;94,4677;82,934;82,934;82,934;96,5662
ROOST;REDANGE;Gas;D;E001;220;7,534;38;7,534;7,534;16,1063;7,534;16,7259;7,534;7,534;7,534;16,1063
ATKSH;string;Wasserspeicher;D;E003;string;0;15;15;15;15;15;15;15;15;15;15
ATKSH;string;Wasserspeicher;D;E003;string;0;15;15;15;15;15;15;15;15;15;15
REMPT;string;Pumpspeicher;D;E003;string;0;80;80;80;80;80;80;80;80;80;80
REMPT;string;Pumpspeicher;D;E003;string;0;80;80;80;80;80;80;80;80;80;80
URBER;string;Pumpspeicher;D;E003;string;0;220;220;220;220;220;220;220;220;220;220
URBER;string;Pumpspeicher;D;E003;string;0;220;220;220;220;220;220;220;220;220;220
KRUEM;string;Pumpspeicher;D;E003;string;0;40;40;40;40;40;40;40;40;40;40
KRUEM;string;Pumpspeicher;D;E003;string;0;40;40;40;40;40;40;40;40;40;40
METZI;string;Pumpspeicher;D;E003;string;0;90;90;90;90;90;90;90;90;90;90
METZI;string;Pumpspeicher;D;E003;string;0;90;90;90;90;90;90;90;90;90;90
ALTEN;string;Pumpspeicher;D;E003;string;0;1052;1052;1052;1052;1052;1052;1052;1052;1052;1052
ALTEN;string;Pumpspeicher;D;E003;string;0;1052;1052;1052;1052;1052;1052;1052;1052;1052;1052
TIENG;string;Pumpspeicher;D;E003;string;0;100;100;100;100;100;100;100;100;100;100
TIENG;string;Pumpspeicher;D;E003;string;0;100;100;100;100;100;100;100;100;100;100
LUDER;string;Pumpspeicher;D;E003;string;0;160;160;160;160;160;160;160;160;160;160
LUDER;string;Pumpspeicher;D;E003;string;0;160;160;160;160;160;160;160;160;160;160
WALDE;string;Wasserspeicher;D;E003;string;0;20;20;20;20;20;20;20;20;20;20
ERFUR;string;Pumpspeicher;D;E003;string;0;318;318;318;318;318;318;318;318;318;318
ERFUR;string;Pumpspeicher;D;E003;string;0;318;318;318;318;318;318;318;318;318;318
ERFUR;string;Pumpspeicher;D;E003;string;0;60;60;60;60;60;60;60;60;60;60
ERFUR;string;Pumpspeicher;D;E003;string;0;60;60;60;60;60;60;60;60;60;60
KOEPC;string;Pumpspeicher;D;E003;string;0;153;153;153;153;153;153;153;153;153;153
KOEPC;string;Pumpspeicher;D;E003;string;0;153;153;153;153;153;153;153;153;153;153
KOEPC;string;Pumpspeicher;D;E003;string;0;163;163;163;163;163;163;163;163;163;163
KOEPC;string;Pumpspeicher;D;E003;string;0;162;162;162;162;162;162;162;162;162;162
MARKB;string;Pumpspeicher;D;E003;string;0;1046;1046;1046;1046;1046;1046;1046;1046;1046;1046
MARKB;string;Pumpspeicher;D;E003;string;0;1046;1046;1046;1046;1046;1046;1046;1046;1046;1046
LIPPB;string;Pumpspeicher;D;E003;string;0;8;8;8;8;8;8;8;8;8;8
STREU;string;Pumpspeicher;D;E003;string;0;20;20;20;20;20;20;20;20;20;20
STREU;string;Pumpspeicher;D;E003;string;0;20;20;20;20;20;20;20;20;20;20
NIEDS;string;Pumpspeicher;D;E003;string;0;1096;1096;1096;1096;1096;1096;1096;1096;1096;1096
ETZEN;string;Pumpspeicher;D;E003;string;0;99;99;99;99;99;99;99;99;99;99
ETZEN;string;Pumpspeicher;D;E003;string;0;99;99;99;99;99;99;99;99;99;99
ATKSH;string;Pumpspeicher;D;E003;string;0;140;140;140;140;140;140;140;140;140;140
ATKSH;string;Pumpspeicher;D;E003;string;0;140;140;140;140;140;140;140;140;140;140
LEUPO;string;Wasserspeicher;D;E003;string;0;46;46;46;46;46;46;46;46;46;46
KUEHM;string;Pumpspeicher;D;E003;string;0;360;360;360;360;360;360;360;360;360;360
KUEHM;string;Pumpspeicher;D;E003;string;0;360;360;360;360;360;360;360;360;360;360
BIXTE;string;Pumpspeicher;D;E003;string;0;3;3;3;3;3;3;3;3;3;3
BIXTE;string;Pumpspeicher;D;E003;string;0;5;5;5;5;5;5;5;5;5;5
NIEDS;string;Pumpspeicher;D;E003;string;0;1096;1096;1096;1096;1096;1096;1096;1096;1096;1096
ETZEN;string;Pumpspeicher;D;E003;string;0;28;28;28;28;28;28;28;28;28;28
ETZEN;string;Pumpspeicher;D;E003;string;0;28;28;28;28;28;28;28;28;28;28
OBERN;string;Wasserspeicher;D;E003;string;0;72;72;72;72;72;72;72;72;72;72
WALDE;string;Pumpspeicher;D;E003;string;0;143;143;143;143;143;143;143;143;143;143
WALDE;string;Pumpspeicher;D;E003;string;0;143;143;143;143;143;143;143;143;143;143
WALDE;string;Pumpspeicher;D;E003;string;0;480;480;480;480;480;480;480;480;480;480
WALDE;string;Pumpspeicher;D;E003;string;0;480;480;480;480;480;480;480;480;480;480
TIENG;string;Pumpspeicher;D;E003;string;0;150;150;150;150;150;150;150;150;150;150
TIENG;string;Pumpspeicher;D;E003;string;0;150;150;150;150;150;150;150;150;150;150
GURTW;string;Pumpspeicher;D;E003;string;0;910;910;910;910;910;910;910;910;910;910
GURTW;string;Pumpspeicher;D;E003;string;0;910;910;910;910;910;910;910;910;910;910
KLOST;string;Pumpspeicher;D;E003;string;0;80;80;80;80;80;80;80;80;80;80
KLOST;string;Pumpspeicher;D;E003;string;0;80;80;80;80;80;80;80;80;80;80
TIENG;string;Pumpspeicher;D;E003;string;0;220;220;220;220;220;220;220;220;220;220
TIENG;string;Pumpspeicher;D;E003;string;0;220;220;220;220;220;220;220;220;220;220
FLEBOUR;ESCH-SUR-SURE;Wasserspeicher;D;E003;220;0;13;13;13;13;13;13;13;13;13;13
VIANDEN;VIANDEN;Pumpspeicher;D;E003;220;-850;1096;1096;1096;1096;1096;1096;1096;1096;1096;1096
