$Bez. SO;Bezeichner;Langname;$UKZ;$Kurzname;$Un;P min;P max;NNF_1;NNF_2;NNF_3;NNF_4;NNF_5;NNF_6;NNF_7;NNF_8;NNF_9
PRADELLA;PRADELLA;Wasserspeicher;S;E003;380;0;300;300;300;300;300;300;300;300;300;300
PRADELLA;MARTINA;Wasserspeicher;S;E003;380;0;84;84;84;84;84;84;84;84;84;84
RIDDES;CLEUSON-DIXENCE;Wasserspeicher;S;E003;220;0;1200;1200;1200;1200;1200;1200;1200;1200;1200;1200
RIDDES;RIDDES;Wasserspeicher;S;E003;220;0;225;225;225;225;225;225;225;225;225;225
RIDDES;BIEUDRON;Wasserspeicher;S;E003;220;0;1200;1200;1200;1200;1200;1200;1200;1200;1200;1200
RIDDES;NENDAZ;Wasserspeicher;S;E003;220;0;384;384;384;384;384;384;384;384;384;384
ROBIEI;ROBIEI;Pumpspeicher;S;E003;220;-157;173;173;173;173;173;173;173;173;173;173
SARELLI;SARELLI;Wasserspeicher;S;E003;220;0;90;90;90;90;90;90;90;90;90;90
SCHIFFENEN;SCHIFFENEN;Wasserspeicher;S;E003;220;0;71;71;71;71;71;71;71;71;71;71
SEDRUN;SEDRUN;Wasserspeicher;S;E003;220;0;150;150;150;150;150;150;150;150;150;150
SIEBNEN;ETZELWERK ALTENDORF;Pumpspeicher;S;E003;220;-54;135;135;135;135;135;135;135;135;135;135
SILS;SILS (KHR);Wasserspeicher;S;E003;380;0;247;247;247;247;247;247;247;247;247;247
STALDEN;STALDEN;Wasserspeicher;S;E003;220;0;185;185;185;185;185;185;185;185;185;185
STALDEN;STEG;Wasserspeicher;S;E003;220;0;110;110;110;110;110;110;110;110;110;110
TAVANASA;TAVANASA KVR;Wasserspeicher;S;E003;380;0;176;176;176;176;176;176;176;176;176;176
TIERFEHD;TIERFEHD (LIMMERN);Pumpspeicher;S;E003;220;-34;261;261;261;261;261;261;261;261;261;261
VALLORCINE;VALLORCINE;Wasserspeicher;S;E003;220;0;195;195;195;195;195;195;195;195;195;195
VALLORCINE;CHATELARD-BARBERINE;Pumpspeicher;S;E003;220;-30;112;112;112;112;112;112;112;112;112;112
VERBANO;VERBANO;Wasserspeicher;S;E003;220;0;181;181;181;181;181;181;181;181;181;181
VEYTAUX;VEYTAUX;Pumpspeicher;S;E003;220;-256;240;240;240;240;240;240;240;240;240;240
ZERMEIGGERN;ZERMEIGGERN;Pumpspeicher;S;E003;220;-46;74;74;74;74;74;74;74;74;74;74
ALBRECHTICE;DETMAROVICE;Braunkohle;C;E001;380;252,615;843;830,375;843;843;843;843;843;843;789,46;843
ALBRECHTICE;OSTRAVA-KUNCICE;Braunkohle;C;E001;380;88,815;297;297;297;297;297;297;297;297;297;297
CHOMUTOV;KOMORANY;Braunkohle;C;E001;220;83,715;280;280;280;280;280;280;280;280;280;280
CHOTEJOVICE;LEDVICE;Braunkohle;C;E001;220;204,615;683;683;683;683;683;683;683;683;683;683
CHRAST;PLZEN SKODA;Braunkohle;C;E001;380;39,915;134;134;134;134;134;134;134;134;134;134
CHVALETICE;CHVALETICE;Braunkohle;C;E001;380;252,615;843;843;843;843;843;843;843;843;843;843
DUKOVANY;DUKOVANY;KKW;C;E001;380;1275,4;1822;1822;1822;1822;1822;1822;1822;1822;1822;1822
HRADEC ZAPAD;KLADNO;Braunkohle;C;E001;380;142,515;476;142,515;6,8212e-13;0;0;0;6,8212e-13;0;142,515;0
MELNIK;MELNIK;Braunkohle;C;E001;380;334,215;1115;1115;1115;1115;1115;1115;1115;946,89;1115;1115
MELNIK;MLADA BOLESLAV;Braunkohle;C;E001;380;36,615;123;123;123;123;123;123;123;0;123;123
NEZNASOV;OPATOVICE;Braunkohle;C;E001;380;121,515;406;406;406;406;200,29;385,89;406;0;406;406
NEZNASOV;PORICI;Braunkohle;C;E001;380;62,115;208;208;208;203,29;0;0;208;0;208;203,29
POCERADY;POCERADY;Braunkohle;C;E001;380;372,615;1243;0;0;0;0;0;0;0;0;0
PROSENICE;MORAVSKE;Braunkohle;C;E001;380;30,015;101;0;0;0;0;0;0;0;0;0
PROSENICE;ZLIN;Braunkohle;C;E001;380;32,415;109;0;0;0;0;0;0;0;0;0
PROSENICE;OLOMOUC;Braunkohle;C;E001;380;24,615;83;0;83;0;0;0;83;0;0;0
PRUNEROV;PRUNEROV;Braunkohle;C;E001;380;525,615;1753;0;0;0;0;0;0;0;0;0
SOKOLNICE;HODONIN;Braunkohle;C;E001;380;45,615;153;0;0;0;0;0;0;0;0;0
TEMELIN;TEMELIN;KKW;C;E001;380;1309;1870;1870;1870;1870;1870;1870;1870;1870;1870;1870
TISOVA;TISOVA;Braunkohle;C;E001;220;162,615;543;0;0;0;0;0;0;0;0;0
TUSIMICE;TUSIMICE;Braunkohle;C;E001;380;252,615;843;0;0;0;0;0;0;0;0;0
TYNEC;KOLIN;Braunkohle;C;E001;380;17,415;59;0;0;0;0;0;0;0;17,415;0
VRESOVA;VRESOVA;Braunkohle;C;E001;220;198,615;663;0;0;0;0;0;0;0;0;0
DALESICE;DALESICE;Pumpspeicher;C;E003;380;-450;487;487;487;487;487;487;487;487;487;487
DASNY;LIPNO;Wasserspeicher;C;E003;380;0;128;128;128;128;128;128;128;128;128;128
DLOUHE STRANE;DLOUHE STRANE;Pumpspeicher;C;E003;380;-624;657;657;657;657;657;657;657;657;657;657
KOCIN;HRACHOLUSKY;Wasserspeicher;C;E003;380;0;9;9;9;9;9;9;9;9;9;9
KOCIN;CERNE JEZERO;Pumpspeicher;C;E003;380;-1,91;9;9;9;9;9;9;9;9;9;9
KRASIKOV;PASTVINY;Pumpspeicher;C;E003;380;-3;10;10;10;10;10;10;10;10;10;10
OPOCINEK;PRACOV;Wasserspeicher;C;E003;220;0;17;17;17;17;17;17;17;17;17;17
SOKOLNICE;BRNO KNINICKY;Wasserspeicher;C;E003;380;0;10;10;10;10;10;10;10;10;10;10
MALCH;string;Gas;D;E001;string;7,5;38;0;0;0;0;0;0;0;0;0
MALCH;string;Gas;D;E001;string;7,5;38;0;0;0;0;0;0;0;0;0
MALCH;string;Gas;D;E001;string;7,5;38;0;0;0;0;0;0;0;0;0
MALCH;string;Gas;D;E001;string;7,5;38;0;0;0;0;0;0;0;0;0
WENDL;string;Gas;D;E001;string;13;65;0;0;0;0;0;0;0;0;0
WENDL;string;Gas;D;E001;string;16,2;81;0;0;0;0;0;0;0;0;0
WENDL;string;Steinkohle;D;E001;string;90,6;302;302;302;302;302;302;302;0;302;302
WENDL;string;Gas;D;E001;string;10;50;0;0;0;0;0;0;0;0;0
KUPFE;string;Gas;D;E001;string;11,4;57;0;0;0;0;0;0;0;0;0
AUDOR;string;Öl;D;E001;string;17,4;87;0;0;0;0;0;0;0;0;0
MENGE;string;Steinkohle;D;E001;string;215,1;717;717;717;717;717;717;717;717;717;717
KNAPS;string;Braunkohle;D;E001;string;0;52;0;0;0;0;0;0;0;0;0
BEXBA;string;Steinkohle;D;E001;string;216,3;721;721;721;721;721;721;721;721;721;721
BIBLI;string;KKW;D;E001;string;802,2;1146;1146;1146;1146;1146;1146;1146;1146;1146;1146
BIBLI;string;KKW;D;E001;string;868;1240;1240;1240;1240;1240;1240;1240;1240;1240;1240
ROMME;string;Braunkohle;D;E001;string;0;1050;0;0;0;0;0;0;0;0;0
BOXBE;string;Braunkohle;D;E001;string;0;465;0;0;0;0;0;0;0;0;0
BOXBE;string;Braunkohle;D;E001;string;0;465;0;0;0;0;0;0;0;0;0
BOXBE;string;Braunkohle;D;E001;string;0;857;0;0;0;0;0;0;0;0;0
BRUNS;string;Öl;D;E001;string;12,7;64;0;0;0;0;0;0;0;0;0
BRUNS;string;Öl;D;E001;string;12,7;64;0;0;0;0;0;0;0;0;0
BRUNS;string;Öl;D;E001;string;12,7;64;0;0;0;0;0;0;0;0;0
BRUNS;string;Öl;D;E001;string;12,7;64;0;0;0;0;0;0;0;0;0
SCHOL;string;Steinkohle;D;E001;string;21;70;70;70;70;70;70;70;70;70;70
HELMS;string;Braunkohle;D;E001;string;0;352;0;0;0;0;0;0;0;0;0
CHARL;string;Gas;D;E001;string;14;70;0;0;0;0;0;0;0;0;0
CHARL;string;Gas;D;E001;string;14;70;0;0;0;0;0;0;0;0;0
CHARL;string;Gas;D;E001;string;14,2;71;0;0;0;0;0;0;0;0;0
CHARL;string;Gas;D;E001;string;28,8;144;0;0;0;0;0;0;0;0;0
CHARL;string;Gas;D;E001;string;28,8;144;0;0;0;0;0;0;0;0;0
CHARL;string;Gas;D;E001;string;28,8;144;0;0;0;0;0;0;0;0;0
NWIES;string;Gas;D;E001;string;11,44;58;0;0;0;0;0;0;0;0;0
NWIES;string;Braunkohle;D;E001;string;0;57;0;0;0;0;0;0;0;0;0
GERST;string;Steinkohle;D;E001;string;28,5;95;95;95;95;95;95;95;95;95;95
GERST;string;Steinkohle;D;E001;string;28,5;95;95;95;95;95;95;95;95;95;95
GERST;string;Steinkohle;D;E001;string;33,9;113;113;113;113;113;113;113;113;113;113
LAUCH;string;Braunkohle;D;E001;string;0;67;0;0;0;0;0;0;0;0;0
LAUCH;string;Braunkohle;D;E001;string;0;31;0;0;0;0;0;0;0;0;0
ROMME;string;Braunkohle;D;E001;string;0;595;0;0;0;0;0;0;0;0;0
WALSU;string;Steinkohle;D;E001;string;38,7;129;129;129;129;129;129;129;129;129;129
WALSU;string;Steinkohle;D;E001;string;111;370;370;370;370;370;370;370;370;370;370
RHEIN;string;Gas;D;E001;string;8;40;0;0;0;0;0;0;0;0;0
RHEIN;string;Steinkohle;D;E001;string;39,9;133;133;133;133;133;133;133;133;133;133
RHEIN;string;Gas;D;E001;string;46,8;234;0;0;0;0;0;0;0;0;0
EMDEN;string;Gas;D;E001;string;10;50;0;0;0;0;0;0;0;0;0
HANEK;string;Gas;D;E001;string;11;55;0;0;0;0;0;0;0;0;0
HANEK;string;Gas;D;E001;string;71;355;0;0;0;0;0;0;0;0;0
HANEK;string;Gas;D;E001;string;11;55;0;0;0;0;0;0;0;0;0
HANEK;string;Gas;D;E001;string;71;355;0;0;0;0;0;0;0;0;0
FARGE;string;Steinkohle;D;E001;string;105;350;350;350;350;350;350;350;350;350;350
OSTER;string;Gas;D;E001;string;2,8;14;0;0;0;0;0;0;0;0;0
OSTER;string;Gas;D;E001;string;2,8;14;0;0;0;0;0;0;0;0;0
OSTER;string;Gas;D;E001;string;2,8;14;0;0;0;0;0;0;0;0;0
OSTER;string;Gas;D;E001;string;2,8;14;0;0;0;0;0;0;0;0;0
OSTER;string;Gas;D;E001;string;2,8;14;0;0;0;0;0;0;0;0;0
OSTER;string;Gas;D;E001;string;2,8;14;0;0;0;0;0;0;0;0;0
OSTER;string;Gas;D;E001;string;17,6;88;0;0;0;0;0;0;0;0;0
KRIEG;string;Gas;D;E001;string;76,6;383;0;0;0;0;0;0;0;0;0
KRIEG;string;Gas;D;E001;string;88;440;0;0;0;0;0;0;0;0;0
KRIEG;string;Gas;D;E001;string;10,6;53;0;0;0;0;0;0;0;0;0
GOHRP;string;Braunkohle;D;E001;string;0;135;0;0;0;0;0;0;0;0;0
GOHRP;string;Braunkohle;D;E001;string;0;133;0;0;0;0;0;0;0;0;0
GOHRP;string;Braunkohle;D;E001;string;0;284;0;0;0;0;0;0;0;0;0
GOHRP;string;Braunkohle;D;E001;string;0;278;0;0;0;0;0;0;0;0;0
GOHRP;string;Braunkohle;D;E001;string;0;134;0;0;0;0;0;0;0;0;0
GOHRP;string;Braunkohle;D;E001;string;0;129;0;0;0;0;0;0;0;0;0
ROMME;string;Braunkohle;D;E001;string;0;130;0;0;0;0;0;0;0;0;0
ROMME;string;Braunkohle;D;E001;string;0;130;0;0;0;0;0;0;0;0;0
ROMME;string;Braunkohle;D;E001;string;0;132;0;0;0;0;0;0;0;0;0
ROMME;string;Braunkohle;D;E001;string;0;124;0;0;0;0;0;0;0;0;0
OPLAD;string;Braunkohle;D;E001;string;0;128;0;0;0;0;0;0;0;0;0
OPLAD;string;Braunkohle;D;E001;string;0;136;0;0;0;0;0;0;0;0;0
OPLAD;string;Braunkohle;D;E001;string;0;131;0;0;0;0;0;0;0;0;0
GOHRP;string;Braunkohle;D;E001;string;0;138;0;0;0;0;0;0;0;0;0
WENDL;string;Gas;D;E001;string;11;55;0;0;0;0;0;0;0;0;0
GERST;string;Gas;D;E001;string;71;355;0;0;0;0;0;0;0;0;0
GERST;string;Gas;D;E001;string;11;55;0;0;0;0;0;0;0;0;0
GERST;string;Gas;D;E001;string;71;355;0;0;0;0;0;0;0;0;0
GERST;string;Gas;D;E001;string;11;55;0;0;0;0;0;0;0;0;0
GERST;string;Gas;D;E001;string;11;55;0;0;0;0;0;0;0;0;0
GERST;string;Gas;D;E001;string;71;355;0;0;0;0;0;0;0;0;0
GERST;string;Gas;D;E001;string;11;55;0;0;0;0;0;0;0;0;0
GUNDE;string;Steinkohle;D;E001;string;33,6;112;112;112;112;112;112;112;112;112;112
GUNDE;string;Gas;D;E001;string;121,5;608;0;0;0;0;0;0;0;0;0
MOELL;string;Steinkohle;D;E001;string;96,6;322;322;322;322;322;322;322;322;322;322
MOELL;string;Steinkohle;D;E001;string;95,4;318;318;318;318;318;318;318;318;318;318
HALFE;string;Braunkohle;D;E001;string;0;85;0;0;0;0;0;0;0;0;0
TIENG;string;Gas;D;E001;string;8;40;0;0;0;0;0;0;0;0;0
LAUCH;string;Öl;D;E001;string;8;40;0;0;0;0;0;0;0;0;0
LAUCH;string;Öl;D;E001;string;8;40;0;0;0;0;0;0;0;0;0
LAUCH;string;Öl;D;E001;string;8;40;0;0;0;0;0;0;0;0;0
GUNDE;string;KKW;D;E001;string;898,8;1284;1284;1284;1284;1284;1284;1284;1284;1284;1284
GUNDE;string;KKW;D;E001;string;901,6;1288;1288;1288;1288;1288;1288;1288;1288;1288;1288
FRANF;string;Steinkohle;D;E001;string;18,45;62;62;62;62;62;62;62;62;62;62
FRANF;string;Gas;D;E001;string;19,8;99;0;0;0;0;0;0;0;0;0
HAMBO;string;Steinkohle;D;E001;string;35,7;119;119;119;119;119;119;119;119;119;119
HAMBO;string;Steinkohle;D;E001;string;22,5;75;75;75;75;75;75;75;75;75;75
BLOCK;string;Steinkohle;D;E001;string;38,1;127;127;127;127;127;127;127;0;127;127
NDVIE;string;Steinkohle;D;E001;string;83,4;278;278;278;278;278;278;278;278;278;278
UENTR;string;Gas;D;E001;string;167,6;838;0;0;0;0;0;0;0;0;0
NDVIE;string;Gas;D;E001;string;31;155;0;0;0;0;0;0;0;0;0
MARIE;string;Öl;D;E001;string;4,64;24;0;0;0;0;0;0;0;0;0
MARIE;string;Öl;D;E001;string;4,64;24;0;0;0;0;0;0;0;0;0
MARIE;string;Öl;D;E001;string;4,64;24;0;0;0;0;0;0;0;0;0
MARIE;string;Öl;D;E001;string;4,64;24;0;0;0;0;0;0;0;0;0
HEILB;string;Steinkohle;D;E001;string;25,5;85;85;85;85;85;85;85;85;85;85
HEILB;string;Steinkohle;D;E001;string;25,5;85;85;85;85;85;85;85;85;85;85
HEILB;string;Steinkohle;D;E001;string;33;110;110;110;110;110;110;110;110;110;110
HEILB;string;Steinkohle;D;E001;string;33;110;110;110;110;110;110;110;0;110;110
ZUKUN;string;Laufwasser;D;E001;string;0;14;14;14;14;14;14;14;14;14;14
GAREN;string;Gas;D;E001;string;83,4;417;0;0;0;0;0;0;0;0;0
BOCHU;string;Steinkohle;D;E001;string;39,9;133;133;133;133;133;133;133;133;133;133
BOCHU;string;Steinkohle;D;E001;string;84;280;280;280;280;280;280;280;0;280;280
HANNO;string;Gas;D;E001;string;20,4;102;0;0;0;0;0;0;0;0;0
HEYDE;string;Steinkohle;D;E001;string;262,5;875;875;875;875;875;875;875;875;875;875
KRUCK;string;Gas;D;E001;string;2,4;12;0;0;0;0;0;0;0;0;0
MUEND;string;Gas;D;E001;string;60,6;303;0;0;0;0;0;0;0;0;0
KNAPS;string;Gas;D;E001;string;160;800;0;0;0;0;0;0;0;0;0
HUNTO;string;Gas;D;E001;string;64,2;321;0;0;0;0;0;0;0;0;0
WESTE;string;Steinkohle;D;E001;string;238,2;794;794;794;794;794;794;794;0;794;794
INGOL;string;Öl;D;E001;string;77,2;386;0;0;0;0;0;0;0;0;0
INGOL;string;Öl;D;E001;string;77,2;386;0;0;0;0;0;0;0;0;0
IRSCH;string;Gas;D;E001;string;83;415;0;0;0;0;0;0;0;0;0
ITZEH;string;Öl;D;E001;string;17,6;88;0;0;0;0;0;0;0;0;0
JAENS;string;Braunkohle;D;E001;string;0;465;0;0;0;0;0;0;0;0;0
JAENS;string;Braunkohle;D;E001;string;0;465;0;0;0;0;0;0;0;0;0
JAENS;string;Braunkohle;D;E001;string;0;465;0;0;0;0;0;0;0;0;0
JAENS;string;Braunkohle;D;E001;string;0;465;0;0;0;0;0;0;0;0;0
JAENS;string;Braunkohle;D;E001;string;0;465;0;0;0;0;0;0;0;0;0
JAENS;string;Braunkohle;D;E001;string;0;465;0;0;0;0;0;0;0;0;0
BERGS;string;Gas;D;E001;string;2,44;13;0;5,74;0;0;0;5,74;0;0;0
KIEL;string;Steinkohle;D;E001;string;96,9;323;323;323;323;323;323;323;0;0;323
HEYDE;string;Gas;D;E001;string;21;105;0;0;0;0;0;0;0;0;0
HEYDE;string;Gas;D;E001;string;5,4;27;0;0;0;0;0;0;0;0;0
HEYDE;string;Gas;D;E001;string;3,6;18;0;0;0;0;0;0;0;0;0
HEYDE;string;Gas;D;E001;string;2,4;12;0;0;0;0;0;0;0;0;0
HEYDE;string;Gas;D;E001;string;32;160;0;0;0;0;0;0;0;0;0
BROKD;string;KKW;D;E001;string;987;1410;1410;1410;1410;1410;1410;1410;1410;1410;1410
BRUNS;string;KKW;D;E001;string;539,7;771;771;771;771;771;771;771;771;771;771
HANEK;string;KKW;D;E001;string;930,3;1329;1329;1329;1329;1329;1329;1329;1329;1329;1329
GRAFE;string;KKW;D;E001;string;892,5;1275;1275;1275;1275;1275;1275;1275;1275;1275;1275
GROHN;string;KKW;D;E001;string;952;1360;1360;1360;1360;1360;1360;1360;1360;1360;1360
ISAR;string;KKW;D;E001;string;614,6;878;878;878;878;878;878;878;878;878;878
ISAR;string;KKW;D;E001;string;987;1410;1410;1410;1410;1410;1410;1410;1410;1410;1410
KRUEM;string;KKW;D;E001;string;882;1260;1260;1260;1260;1260;1260;1260;1260;1260;1260
NECKA;string;KKW;D;E001;string;549,5;785;785;785;785;785;785;785;785;785;785
NECKA;string;KKW;D;E001;string;917;1310;1310;1310;1310;1310;1310;1310;1310;1310;1310
PHILI;string;KKW;D;E001;string;623;890;890;890;890;890;890;890;890;890;890
PHILI;string;KKW;D;E001;string;981,4;1402;1402;1402;1402;1402;1402;1402;1402;1402;1402
UNTER;string;KKW;D;E001;string;941,5;1345;1345;1345;1345;1345;1345;1345;1345;1345;1345
POEPI;string;Steinkohle;D;E001;string;103,5;345;345;345;345;345;345;345;345;345;345
OSTER;string;Gas;D;E001;string;13,34;67;0;0;0;0;0;0;0;0;0
OSTER;string;Gas;D;E001;string;12,94;65;0;0;0;0;0;0;0;0;0
IRSCH;string;Öl;D;E001;string;4,6;23;0;0;0;0;0;0;0;0;0
IRSCH;string;Öl;D;E001;string;4,6;23;0;0;0;0;0;0;0;0;0
HANNO;string;Gas;D;E001;string;46;230;0;0;0;0;0;0;0;0;0
PULGA;string;Braunkohle;D;E001;string;0;875;0;0;0;0;0;0;0;0;0
PULGA;string;Braunkohle;D;E001;string;0;875;0;0;0;0;0;0;0;0;0
BASF;string;Gas;D;E001;string;32;160;0;0;0;0;0;0;0;0;0
ELMEN;string;Steinkohle;D;E001;string;44,7;149;149;149;149;149;149;149;149;149;149
ELMEN;string;Steinkohle;D;E001;string;97,2;324;324;324;324;324;324;324;0;0;324
BISCH;string;Gas;D;E001;string;67;335;0;0;0;0;0;0;0;0;0
NEURO;string;Steinkohle;D;E001;string;60,75;203;203;203;203;203;203;203;203;203;203
NEURO;string;Steinkohle;D;E001;string;127,5;425;425;425;425;425;425;425;425;425;425
NEURO;string;Steinkohle;D;E001;string;130,5;435;435;435;435;435;435;435;435;435;435
GROSG;string;Öl;D;E001;string;52,4;262;0;0;0;0;0;0;0;0;0
GROSG;string;Öl;D;E001;string;17;85;0;0;0;0;0;0;0;0;0
HOHEN;string;Öl;D;E001;string;15,48;78;0;0;0;0;0;0;0;0;0
MEHRU;string;Steinkohle;D;E001;string;207;690;690;690;690;690;690;690;690;690;690
OPLAD;string;Gas;D;E001;string;3,1;16;0;0;0;0;0;0;0;0;0
OPLAD;string;Braunkohle;D;E001;string;0;76;0;0;0;0;0;0;0;0;0
MITTE;string;Gas;D;E001;string;88,8;444;0;0;0;0;0;0;0;0;0
BLOCK;string;Gas;D;E001;string;52;260;0;0;0;0;0;0;0;0;0
BLOCK;string;Öl;D;E001;string;17,6;88;0;0;0;0;0;0;0;0;0
MITTE;string;Öl;D;E001;string;10,2;51;0;0;0;0;0;0;0;0;0
MITTE;string;Öl;D;E001;string;10,2;51;0;0;0;0;0;0;0;0;0
MITTE;string;Steinkohle;D;E001;string;26,7;89;89;89;89;89;89;89;89;89;89
ROXEL;string;Öl;D;E001;string;4,66;24;0;0;0;0;0;0;0;0;0
ROXEL;string;Öl;D;E001;string;4,66;24;0;0;0;0;0;0;0;0;0
ROXEL;string;Öl;D;E001;string;4,66;24;0;0;0;0;0;0;0;0;0
LAUCH;string;Braunkohle;D;E001;string;0;30;0;0;0;0;0;0;0;0;0
LAUCH;string;Braunkohle;D;E001;string;0;30;0;0;0;0;0;0;0;0;0
OSTER;string;Braunkohle;D;E001;string;0;277;0;0;0;0;0;0;0;0;0
ROMME;string;Braunkohle;D;E001;string;0;288;0;0;0;0;0;0;0;0;0
ROMME;string;Braunkohle;D;E001;string;0;292;0;0;0;0;0;0;0;0;0
ROMME;string;Braunkohle;D;E001;string;0;607;0;0;0;0;0;0;0;0;0
ROMME;string;Braunkohle;D;E001;string;0;604;0;0;0;0;0;0;0;0;0
BRAUW;string;Braunkohle;D;E001;string;0;125;0;0;0;0;0;0;0;0;0
BRAUW;string;Braunkohle;D;E001;string;0;125;0;0;0;0;0;0;0;0;0
BRAUW;string;Braunkohle;D;E001;string;0;295;0;0;0;0;0;0;0;0;0
BRAUW;string;Braunkohle;D;E001;string;0;297;0;0;0;0;0;0;0;0;0
OPLAD;string;Braunkohle;D;E001;string;0;295;0;0;0;0;0;0;0;0;0
OPLAD;string;Braunkohle;D;E001;string;0;299;0;0;0;0;0;0;0;0;0
ROMME;string;Braunkohle;D;E001;string;0;653;0;0;0;0;0;0;0;0;0
ROMME;string;Braunkohle;D;E001;string;0;648;0;0;0;0;0;0;0;0;0
FRANF;string;Gas;D;E001;string;14;70;0;0;0;0;0;0;0;0;0
FRANF;string;Gas;D;E001;string;11,2;56;0;0;0;0;0;0;0;0;0
PLEIN;string;Öl;D;E001;string;138,8;694;0;0;0;0;0;0;0;0;0
REUTE;string;Steinkohle;D;E001;string;14,4;48;48;48;48;48;48;48;48;48;48
REUTE;string;Steinkohle;D;E001;string;14,4;48;48;48;48;48;48;48;48;48;48
REUTE;string;Steinkohle;D;E001;string;31,5;105;105;105;105;105;105;105;105;105;105
REUTE;string;Steinkohle;D;E001;string;10,8;36;36;36;36;36;36;36;36;36;36
REUTE;string;Steinkohle;D;E001;string;7,5;25;25;25;25;25;25;25;25;25;25
REUTE;string;Steinkohle;D;E001;string;6;20;20;20;20;20;20;20;20;20;20
DAXLA;string;Gas;D;E001;string;70,6;353;0;0;0;0;0;0;0;0;0
DAXLA;string;Steinkohle;D;E001;string;151,5;505;505;505;505;505;505;505;505;505;505
LANDE;string;Gas;D;E001;string;100;500;0;0;0;0;0;0;0;0;0
UCHTE;string;Gas;D;E001;string;25;125;0;0;0;0;0;0;0;0;0
ROSTO;string;Steinkohle;D;E001;string;152,4;508;508;508;508;508;508;508;508;508;508
HBORN;string;Gas;D;E001;string;18;90;0;0;0;0;0;0;0;0;0
HBORN;string;Gas;D;E001;string;33;165;0;0;0;0;0;0;0;0;0
RAITE;string;Gas;D;E001;string;15;75;0;0;0;0;0;0;0;0;0
RAITE;string;Gas;D;E001;string;15;75;0;0;0;0;0;0;0;0;0
LAUCH;string;Braunkohle;D;E001;string;0;450;0;0;0;0;0;0;0;0;0
LAUCH;string;Braunkohle;D;E001;string;0;450;0;0;0;0;0;0;0;0;0
KUSEN;string;Steinkohle;D;E001;string;103,5;345;345;345;345;345;345;345;345;345;345
BERGM;string;Steinkohle;D;E001;string;103,5;345;345;345;345;345;345;345;345;345;345
POLSU;string;Steinkohle;D;E001;string;103,5;345;345;345;345;345;345;345;345;345;345
KUSEN;string;Steinkohle;D;E001;string;103,5;345;345;345;345;345;345;345;0;0;345
POLSU;string;Steinkohle;D;E001;string;202,8;676;676;676;676;676;676;676;676;676;676
ZUKUN;string;Laufwasser;D;E001;string;0;14;14;14;14;14;14;14;14;14;14
SWPUM;string;Braunkohle;D;E001;string;0;768;0;0;0;0;0;0;0;0;0
SWPUM;string;Braunkohle;D;E001;string;0;768;0;0;0;0;0;0;0;0;0
HERNE;string;Steinkohle;D;E001;string;7,5;25;25;25;25;25;25;25;25;25;25
HERNE;string;Steinkohle;D;E001;string;7,8;26;26;26;26;26;26;26;26;26;26
HERNE;string;Steinkohle;D;E001;string;9,6;32;32;32;32;32;32;32;32;32;32
HERNE;string;Steinkohle;D;E001;string;9,6;32;32;32;32;32;32;32;32;32;32
HERNE;string;Öl;D;E001;string;3,4;17;0;0;0;0;0;0;0;0;0
GROSK;string;Steinkohle;D;E001;string;74,7;249;249;249;249;249;249;249;249;249;249
GROSK;string;Steinkohle;D;E001;string;87,9;293;293;293;293;293;293;293;0;293;293
GROSK;string;Gas;D;E001;string;124,4;622;0;0;0;0;0;0;0;0;0
GROSK;string;Steinkohle;D;E001;string;153;510;510;510;510;510;510;510;510;510;510
THYRO;string;Gas;D;E001;string;7,3;37;0;0;0;0;0;0;0;0;0
THYRO;string;Gas;D;E001;string;7,3;37;0;0;0;0;0;0;0;0;0
THYRO;string;Gas;D;E001;string;7,3;37;0;0;0;0;0;0;0;0;0
THYRO;string;Gas;D;E001;string;7,3;37;0;0;0;0;0;0;0;0;0
THYRO;string;Gas;D;E001;string;7,5;38;0;0;0;0;0;0;0;0;0
THYRO;string;Gas;D;E001;string;7,5;38;0;0;0;0;0;0;0;0;0
THYRO;string;Gas;D;E001;string;7,5;38;0;0;0;0;0;0;0;0;0
THYRO;string;Gas;D;E001;string;7,5;38;0;0;0;0;0;0;0;0;0
BECHT;string;Gas;D;E001;string;11;55;0;0;0;0;0;0;0;0;0
VELTH;string;Steinkohle;D;E001;string;27,9;93;93;93;93;93;93;93;0;93;93
VELTH;string;Steinkohle;D;E001;string;90,9;303;303;303;303;303;303;303;303;303;303
VELTH;string;Gas;D;E001;string;67;335;0;0;0;0;0;0;0;0;0
VELTH;string;Gas;D;E001;string;13;65;0;0;0;0;0;0;0;0;0
ZENSE;string;Steinkohle;D;E001;string;208,5;695;695;695;695;695;695;695;0;0;695
ZENSE;string;Steinkohle;D;E001;string;208,5;695;695;695;695;695;695;695;0;291,49;695
SIEGB;string;Braunkohle;D;E001;string;0;118;0;0;0;0;0;0;0;0;0
NECKA;string;Steinkohle;D;E001;string;30,9;103;103;103;103;103;103;103;0;0;103
NECKA;string;Steinkohle;D;E001;string;45,9;153;153;153;153;153;153;153;0;153;153
NECKA;string;Öl;D;E001;string;27;135;0;0;0;0;0;0;0;0;0
WALSU;string;Steinkohle;D;E001;string;38,7;129;129;129;129;129;129;129;0;0;129
DOLLE;string;Steinkohle;D;E001;string;41,1;137;137;137;137;137;137;137;0;137;137
